BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_30,eth2_34,eth2_81,eth2_10,eth2_unk
381010108001,360,211,99,50,0,0,304,7,0,0,4,45,304,7,1,2,0,0,45
381010108002,829,398,342,89,0,0,678,17,3,11,9,111,678,16,3,2,0,3,111
381010108003,1437,839,332,266,0,0,1159,38,3,5,13,219,1159,36,0,8,1,0,219
381010109011,164,20,111,33,0,0,104,25,6,4,4,21,104,23,1,0,0,1,21
381010109012,58,1,47,10,0,0,41,4,1,0,1,11,41,4,0,1,0,0,11
381010109021,40,2,31,7,0,0,29,6,2,0,0,3,29,6,0,0,0,0,3
381010109022,57,10,36,11,0,0,45,3,2,0,1,6,45,3,0,0,0,0,6
381010109023,24,0,20,4,0,0,20,4,0,0,0,0,20,4,0,0,0,0,0
381010110001,420,244,123,53,0,0,355,4,0,1,12,48,355,4,1,11,0,0,48
381010110002,463,287,140,36,0,0,388,2,0,0,2,71,388,2,1,1,0,0,71
381010110003,394,191,162,41,0,0,328,7,0,1,7,51,328,7,0,5,0,0,51
381010112001,1448,880,330,238,0,0,1212,17,0,10,13,196,1212,17,1,5,2,1,196
381010112002,647,415,138,94,0,0,533,2,0,4,18,90,533,2,0,13,2,3,90
381010112003,436,257,128,51,0,0,379,8,0,2,1,46,379,8,0,0,0,0,46
381010113001,1199,758,281,160,0,0,955,16,0,9,18,201,955,15,2,6,3,0,201
381010113002,1109,642,367,100,0,0,933,15,0,9,13,139,933,15,0,3,3,1,139
381010113003,594,318,226,50,0,0,481,16,0,2,0,95,481,16,0,0,0,2,95
381010113004,534,323,174,37,0,0,427,5,0,7,10,85,427,5,0,8,0,4,85
380039679001,544,357,130,57,0,0,442,4,0,5,10,83,442,4,1,0,1,0,83
380039679002,497,322,122,53,0,0,411,2,0,1,13,70,411,2,0,12,0,1,70
380039680001,431,254,130,47,0,0,360,0,0,4,6,61,360,0,4,0,0,4,61
380039680002,490,304,144,42,0,0,413,1,0,1,4,71,413,1,0,1,0,0,71
380039680003,725,442,193,90,0,0,617,3,0,4,6,95,617,3,0,4,0,0,95
380039682001,318,140,141,37,0,0,253,3,2,4,1,55,253,3,0,0,0,1,55
380039682002,304,174,105,25,0,0,246,7,0,1,6,44,246,7,0,2,1,1,44
380039682003,303,113,151,39,0,0,252,3,0,4,5,39,252,3,2,2,0,0,39
380039682004,372,173,152,47,0,0,313,6,0,2,3,48,313,6,1,2,0,1,48
380039683001,734,380,197,157,0,0,606,6,1,2,8,111,606,6,1,4,0,1,111
380039683002,808,481,229,98,0,0,636,7,0,6,11,148,636,7,1,3,2,4,148
380039683003,443,205,154,84,0,0,363,5,1,3,6,65,363,5,1,0,3,2,65
380039683004,451,181,204,66,0,0,354,4,0,3,7,83,354,4,0,5,0,1,83
