BlockGroupID,total_reg,party_rep,party_dem,party_rin,party_npp,party_lib,party_cnt,party_grn,party_lbl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_81,eth2_30,eth2_10,eth2_34,eth2_93,eth2_unk
460419415002,1096,115,688,138,151,0,0,0,0,4,0,848,38,3,9,55,143,848,38,45,9,4,1,3,143
460419417001,1283,191,854,157,74,4,0,0,0,3,0,1015,40,6,11,68,143,1015,40,50,9,2,8,6,143
460419417002,1052,509,404,106,33,0,0,0,0,0,0,863,15,0,12,49,113,863,15,4,20,2,20,0,113
461199791001,497,340,103,42,12,0,0,0,0,0,0,440,1,0,5,7,44,440,1,0,0,5,2,0,44
461199791002,471,333,85,49,3,0,0,0,0,1,0,403,8,0,1,1,58,403,8,0,0,0,0,0,58
460479641001,979,630,142,141,55,5,0,0,0,6,0,807,14,1,8,12,137,807,14,0,3,1,0,1,137
460479641002,748,486,95,114,43,6,0,0,1,3,0,653,13,0,4,4,74,653,13,1,0,3,0,0,74
460479641003,554,406,54,62,25,3,2,0,0,2,0,468,5,1,6,1,73,468,5,0,1,3,0,1,73
460479642001,1488,847,287,239,101,7,1,0,0,6,0,1263,31,1,15,26,152,1263,31,6,6,4,3,1,152
460479642002,807,405,169,154,69,4,0,0,0,6,0,671,20,4,5,9,98,671,19,3,3,4,0,4,98
460479642003,517,251,127,96,37,1,0,0,0,5,0,427,17,0,6,8,59,427,17,2,2,1,2,0,59
460799601001,502,322,98,56,25,1,0,0,0,0,0,407,1,0,6,9,79,407,1,1,8,1,0,0,79
460799601002,497,268,137,65,26,1,0,0,0,0,0,390,16,0,4,0,87,390,13,0,0,0,0,0,87
460799601003,682,363,203,85,25,4,2,0,0,0,0,568,6,0,0,2,106,568,6,0,1,0,0,0,106
460799602011,448,215,132,65,36,0,0,0,0,0,0,368,7,0,3,12,58,368,7,1,4,0,7,0,58
460799602012,2887,1230,772,632,231,15,2,4,0,1,0,2449,39,1,27,19,352,2449,39,5,4,11,2,1,352
460799602021,1113,554,314,158,81,6,0,0,0,0,0,928,14,0,8,9,154,928,14,0,4,5,0,0,154
460799602022,1123,520,356,146,96,4,0,0,0,1,0,957,18,0,8,5,135,957,18,0,3,4,1,0,135
460799603001,1083,575,309,152,44,1,1,0,0,1,0,907,5,0,7,10,154,907,5,0,0,2,7,0,154
460799603002,682,373,186,98,23,2,0,0,0,0,0,601,8,0,5,9,59,601,8,0,0,1,6,0,59
460379527001,427,174,177,61,13,1,0,0,0,1,0,355,6,0,1,2,63,355,6,0,0,0,0,0,63
460379527002,636,305,214,103,9,2,1,0,0,2,0,540,3,0,2,6,85,540,3,2,0,0,1,0,85
460379528001,666,333,226,92,12,2,0,0,0,1,0,522,7,0,2,9,126,522,5,0,0,0,6,0,126
460379528002,714,304,260,124,24,1,0,0,0,1,0,591,2,0,2,10,109,591,2,1,0,1,8,0,109
460379529001,763,283,345,120,11,1,0,0,0,3,0,601,5,0,4,2,151,601,5,1,1,2,0,0,151
460379529002,526,177,270,67,11,1,0,0,0,0,0,411,7,0,0,20,88,411,7,12,0,0,1,0,88
460679686001,739,588,78,53,16,2,2,0,0,0,0,561,3,0,3,3,169,561,3,0,0,2,0,0,169
460679686002,893,562,159,131,37,4,0,0,0,0,0,713,10,0,3,14,153,713,10,0,1,2,0,0,153
460679686003,468,361,59,38,9,1,0,0,0,0,0,375,1,0,3,3,86,375,1,0,0,1,2,0,86
460679687001,454,255,140,52,7,0,0,0,0,0,0,346,12,2,0,0,94,346,12,0,0,0,0,2,94
460679687002,1051,588,277,118,67,0,1,0,0,0,0,898,6,1,1,3,142,898,6,0,1,0,2,1,142
460679688001,806,591,99,75,41,0,0,0,0,0,0,583,2,1,2,3,215,583,2,0,0,1,3,1,215
460679688002,374,246,61,38,29,0,0,0,0,0,0,303,14,0,1,2,54,303,14,0,0,1,2,0,54
460259558001,468,284,117,56,7,0,0,0,1,3,0,416,2,0,1,4,45,416,2,1,0,0,1,0,45
460259558002,406,274,88,33,11,0,0,0,0,0,0,318,4,0,3,2,79,318,4,0,0,0,1,0,79
460259558003,469,271,127,52,16,0,0,0,0,3,0,367,7,1,3,5,86,367,7,0,0,2,4,1,86
460259558004,355,190,85,62,16,0,1,0,0,1,0,287,12,0,3,2,51,287,12,0,0,2,1,0,51
460259558005,585,325,172,67,17,1,1,0,0,2,0,507,3,0,1,4,70,507,1,0,0,1,0,0,70
460499611001,558,411,94,42,11,0,0,0,0,0,0,462,4,0,2,1,89,462,4,0,1,0,0,0,89
460499611002,459,274,79,98,7,0,0,0,0,1,0,366,6,0,1,5,81,366,6,0,0,1,4,0,81
460499611003,424,300,56,64,3,1,0,0,0,0,0,371,1,0,1,0,51,371,1,0,0,0,0,0,51
460990001001,3190,1310,708,566,578,21,1,0,0,6,0,2582,79,27,49,48,405,2582,77,2,21,18,5,27,405
460990001002,701,157,290,158,91,4,1,0,0,0,0,511,41,28,14,12,95,511,41,0,4,3,3,28,95
460990001003,53,12,21,11,9,0,0,0,0,0,0,41,5,1,1,2,3,41,5,0,2,0,0,1,3
460990001004,707,218,245,126,113,4,0,1,0,0,0,527,36,9,14,15,106,527,36,0,3,5,6,9,106
460990002011,532,128,182,107,110,2,0,0,1,2,0,384,27,18,10,21,72,384,27,4,11,4,1,18,72
460990002012,348,86,112,82,64,1,0,0,0,3,0,254,15,8,6,6,59,254,15,1,4,0,0,8,59
460990002013,738,253,302,88,91,4,0,0,0,0,0,571,19,17,11,14,106,571,19,0,12,4,0,17,106
460990002014,609,168,230,107,98,5,1,0,0,0,0,467,47,5,6,19,65,467,47,2,6,1,8,5,65
460990002021,1117,381,348,209,168,3,3,0,0,5,0,854,21,28,22,20,172,854,20,4,6,6,7,28,172
460990002022,336,99,114,59,61,3,0,0,0,0,0,224,6,14,3,19,70,224,6,0,8,1,1,14,70
460990003001,458,114,182,97,60,5,0,0,0,0,0,346,23,10,4,13,62,346,23,0,5,3,3,10,62
460990003002,628,147,254,124,96,3,1,1,0,2,0,402,75,17,24,18,92,402,75,6,5,7,3,17,92
460990003003,838,200,317,168,135,11,1,1,1,4,0,593,56,13,12,18,146,593,56,2,13,6,2,13,146
460990004011,724,241,268,129,79,6,0,0,0,1,0,540,31,32,4,12,105,540,31,0,8,4,0,32,105
460990004012,836,246,354,136,92,5,1,0,0,2,0,647,35,16,9,12,117,647,35,1,7,2,2,16,117
460990004051,714,206,278,136,91,3,0,0,0,0,0,484,43,29,18,24,116,484,43,2,16,9,1,29,116
460990004052,825,301,273,131,115,4,0,0,0,1,0,555,31,32,49,31,127,555,31,1,14,6,6,32,127
460990004053,927,379,278,152,115,2,0,1,0,0,0,679,38,10,48,17,135,679,38,2,3,10,2,10,135
460990004061,771,247,282,142,97,2,0,1,0,0,0,598,36,9,4,11,113,598,36,0,4,3,4,9,113
460990004062,797,238,299,151,100,6,0,1,0,2,0,593,34,15,15,25,115,593,33,3,14,7,2,15,115
460990004071,506,174,194,94,41,3,0,0,0,0,0,349,26,25,13,11,82,349,26,0,7,3,2,25,82
460990004072,1556,698,443,236,170,6,0,0,0,3,0,1214,39,1,18,20,264,1214,37,1,6,4,7,1,264
460990004073,1114,425,362,197,116,8,3,0,1,2,0,857,41,3,16,21,176,857,41,3,6,6,8,3,176
460990004081,1014,492,300,147,72,1,1,0,0,1,0,842,27,2,9,20,114,842,27,2,2,7,7,2,114
460990004082,487,125,185,82,93,2,0,0,0,0,0,221,27,57,33,52,97,221,27,1,24,9,17,57,97
460990004083,839,280,284,136,134,4,0,0,0,1,0,555,39,10,76,24,135,555,39,1,7,6,11,10,135
460990005001,805,224,324,155,100,2,0,0,0,0,0,583,48,29,11,17,117,583,48,2,6,3,4,29,117
460990005002,2067,778,496,387,386,12,0,4,0,4,0,1655,66,3,21,27,295,1655,66,4,3,9,9,3,295
460990005003,595,122,242,117,106,3,0,0,2,3,0,458,34,4,11,8,80,458,34,4,1,2,0,4,80
460990006001,600,152,248,129,62,6,0,1,0,2,0,491,22,1,8,8,70,491,22,0,5,2,0,1,70
460990006002,772,223,319,134,89,6,0,0,0,1,0,582,34,15,10,8,123,582,34,0,0,4,5,15,123
460990007011,464,126,159,97,79,1,0,1,0,1,0,341,15,24,3,15,66,341,15,1,5,2,5,24,66
460990007012,427,117,161,90,56,3,0,0,0,0,0,295,21,23,6,8,74,295,21,0,7,3,0,23,74
460990007021,292,64,127,58,39,2,0,0,0,2,0,223,12,3,3,10,41,223,12,0,6,1,3,3,41
460990007022,337,78,136,67,50,4,1,1,0,0,0,233,18,18,3,15,50,233,18,2,12,1,0,18,50
460990007023,314,75,92,81,62,2,1,0,0,1,0,239,22,10,1,7,35,239,22,3,3,0,1,10,35
460990007024,400,95,153,93,55,2,1,0,0,1,0,327,13,4,2,4,50,327,13,0,3,0,1,4,50
460990009001,615,162,238,132,77,4,0,0,1,1,0,420,41,24,7,13,110,420,41,0,6,2,1,24,110
460990009002,474,134,176,92,61,8,1,0,0,2,0,375,18,2,9,9,61,375,18,0,2,6,3,2,61
460990009003,653,176,233,138,100,4,1,0,0,1,0,485,31,17,6,10,104,485,31,0,6,1,1,17,104
460990010011,356,93,125,85,50,1,1,0,0,1,0,237,48,2,4,1,64,237,48,0,0,0,0,2,64
460990010012,800,250,240,182,118,5,3,2,0,0,0,620,39,7,10,18,106,620,39,0,11,6,3,7,106
460990010013,690,287,222,119,59,3,0,0,0,0,0,579,12,2,4,5,88,579,12,0,2,3,1,2,88
460990010021,1223,390,412,247,162,11,0,1,0,0,0,936,78,5,15,15,174,936,77,2,2,2,1,5,174
460990010022,2271,877,600,525,254,9,2,0,0,4,0,1833,80,13,21,24,300,1833,78,4,12,10,5,13,300
460990010023,513,175,174,81,78,4,0,0,1,0,0,399,20,5,5,6,78,399,20,0,2,3,3,5,78
460990011051,721,259,246,136,75,4,0,0,0,1,0,574,19,8,12,12,96,574,19,1,6,0,0,8,96
460990011052,999,433,276,178,104,4,2,1,1,0,0,791,24,6,19,23,136,791,24,0,6,7,5,6,136
460990011053,1074,498,240,205,125,1,2,0,0,3,0,810,29,6,21,17,191,810,29,0,1,2,7,6,191
460990011054,1135,467,354,195,112,3,1,0,0,3,0,904,31,2,15,22,161,904,31,0,9,3,4,2,161
460990011071,786,320,243,124,87,8,3,0,0,1,0,628,18,7,5,8,120,628,18,1,3,3,1,7,120
460990011072,811,377,231,136,59,7,1,0,0,0,0,666,11,0,8,8,118,666,11,0,7,2,0,0,118
460990011073,867,350,271,153,86,0,3,1,1,2,0,695,19,3,13,21,116,695,19,0,8,4,5,3,116
460990011081,721,273,270,100,71,6,0,1,0,0,0,577,24,8,7,8,97,577,24,1,1,1,4,8,97
460990011082,950,431,282,156,76,4,0,0,0,1,0,796,17,5,4,11,117,796,17,0,3,1,0,5,117
460990011083,918,333,307,153,122,1,0,1,0,1,0,721,19,2,11,15,150,721,19,0,6,5,3,2,150
460990011084,449,179,131,75,59,3,0,1,0,1,0,348,14,5,2,6,74,348,14,2,0,1,1,5,74
460990011091,261,94,79,40,46,1,0,0,1,0,0,198,14,4,7,5,33,198,14,0,2,5,1,4,33
460990011092,1704,650,442,419,186,5,2,0,0,0,0,1381,48,49,10,17,199,1381,48,1,6,6,4,48,199
460990011101,722,249,240,141,86,5,0,0,0,1,0,548,30,6,13,15,110,548,30,1,5,1,4,6,110
460990011102,881,315,241,184,135,3,0,0,2,1,0,668,35,7,8,19,144,668,35,1,8,1,3,7,144
460990011111,2125,1009,604,315,179,15,0,0,0,3,0,1747,32,0,16,30,300,1747,31,2,5,4,10,0,300
460990011112,1722,814,502,266,129,8,2,0,0,1,0,1378,30,2,22,30,260,1378,30,0,16,4,5,2,260
460990011113,1631,771,394,265,198,2,1,0,0,0,0,1268,31,4,28,32,268,1268,31,3,13,5,7,4,268
460990011121,1587,740,392,272,179,2,0,0,0,2,0,1241,38,2,34,21,251,1241,38,4,6,10,6,2,251
460990011122,1528,707,430,256,128,5,0,0,0,2,0,1253,23,4,25,32,191,1253,21,0,7,8,9,4,191
460990012001,782,292,264,147,72,2,1,1,1,2,0,658,19,4,11,10,80,658,19,1,3,3,1,4,80
460990012002,532,208,202,85,36,0,0,0,0,1,0,439,10,1,3,11,68,439,10,0,4,2,1,1,68
460990012003,877,398,266,136,71,2,0,2,1,1,0,721,14,1,5,8,128,721,14,2,0,0,2,1,128
460990012004,1109,496,328,172,104,6,1,0,0,2,0,908,26,5,13,23,134,908,26,0,12,2,2,5,134
460990015011,279,70,106,61,39,1,1,0,0,1,0,216,8,3,2,6,44,216,8,2,3,0,0,3,44
460990015012,357,108,108,88,50,2,0,0,0,1,0,275,15,3,1,2,61,275,15,1,0,0,0,3,61
460990015013,691,207,230,156,92,4,1,0,0,1,0,531,23,3,13,18,103,531,23,3,3,5,7,3,103
460990015021,581,166,214,121,76,3,0,0,1,0,0,441,31,3,7,5,94,441,31,1,1,3,0,3,94
460990015022,218,61,76,40,40,1,0,0,0,0,0,164,10,3,6,2,33,164,9,1,0,1,0,3,33
460990015023,369,129,115,75,47,0,0,3,0,0,0,295,21,0,2,3,48,295,21,0,0,1,1,0,48
460990016001,1011,324,420,191,72,2,0,1,0,1,0,856,15,1,15,14,110,856,15,1,7,3,2,1,110
460990016002,1291,499,474,212,100,4,2,0,0,0,0,1090,23,1,13,15,149,1090,23,0,6,5,5,1,149
460990017001,444,131,159,96,54,1,0,1,0,2,0,344,9,5,2,5,79,344,9,0,3,1,1,5,79
460990017002,759,287,246,146,70,7,1,0,0,2,0,616,21,2,8,11,101,616,21,0,3,5,2,2,101
460990017003,188,56,69,38,23,2,0,0,0,0,0,150,7,0,3,3,25,150,7,0,1,1,0,0,25
460990018011,1168,336,465,207,149,5,2,0,1,3,0,881,50,24,10,22,181,881,50,2,15,5,2,24,181
460990018012,552,173,194,99,75,5,2,2,0,2,0,412,20,2,6,9,103,412,20,2,4,0,1,2,103
460990018013,824,365,250,148,56,2,0,0,0,3,0,679,10,3,8,12,112,679,10,0,2,2,9,3,112
460990018014,805,380,265,107,52,0,1,0,0,0,0,679,8,0,8,7,103,679,8,1,3,1,0,0,103
460990018015,986,516,259,131,75,5,0,0,0,0,0,824,11,0,6,17,128,824,11,0,5,0,3,0,128
460990018041,897,376,278,159,79,3,1,0,0,1,0,696,16,10,22,31,122,696,16,2,10,11,5,10,122
460990018042,844,297,316,143,82,5,1,0,0,0,0,689,18,13,4,7,113,689,18,0,3,2,1,13,113
460990018043,763,302,241,146,72,1,1,0,0,0,0,621,19,5,10,22,86,621,19,1,5,2,3,5,86
460990018051,924,411,280,146,80,4,3,0,0,0,0,740,27,1,22,6,128,740,27,0,2,11,1,1,128
460990018052,1815,974,452,250,131,7,1,0,0,0,0,1434,24,2,32,13,310,1434,24,0,4,11,5,2,310
460990018061,1237,558,365,196,115,1,2,0,0,0,0,986,36,8,12,27,168,986,36,1,13,3,6,8,168
460990018062,1010,465,325,144,75,1,0,0,0,0,0,831,14,3,20,20,122,831,14,0,3,11,3,3,122
460990018063,1064,449,281,172,154,6,0,0,1,1,0,830,25,5,14,29,161,830,25,0,16,6,7,5,161
460990019011,939,412,286,166,67,6,0,0,0,2,0,757,8,6,6,17,145,757,8,0,7,0,6,6,145
460990019012,538,212,192,88,43,3,0,0,0,0,0,444,15,4,2,7,66,444,15,0,7,0,0,4,66
460990019021,1227,655,304,187,74,7,0,0,0,0,0,1032,13,0,11,21,150,1032,13,0,6,4,7,0,150
460990019022,1514,783,391,225,109,4,1,0,1,0,0,1251,26,0,7,23,207,1251,26,3,7,2,2,0,207
460990019023,1368,606,417,225,107,11,0,2,0,0,0,1184,17,0,8,11,148,1184,17,4,4,7,1,0,148
460990101011,1892,875,528,312,163,11,0,1,0,2,0,1535,21,0,13,15,308,1535,21,0,3,4,0,0,308
460990101012,1465,710,363,248,137,4,2,1,0,0,0,1226,15,2,6,11,205,1226,15,1,1,0,0,2,205
460990101021,794,388,228,116,60,2,0,0,0,0,0,650,6,0,5,14,119,650,6,2,1,1,0,0,119
460990101022,725,330,228,122,42,3,0,0,0,0,0,601,12,0,4,1,107,601,11,0,0,3,0,0,107
460990101023,1298,727,293,191,85,0,1,0,0,1,0,1071,19,1,9,18,180,1071,19,1,1,5,0,1,180
460990102001,910,511,236,112,47,4,0,0,0,0,0,749,7,0,0,4,150,749,7,0,3,0,1,0,150
460990102002,562,285,159,89,27,1,1,0,0,0,0,485,0,0,1,3,73,485,0,0,2,1,0,0,73
460990102003,481,256,118,65,38,1,3,0,0,0,0,404,1,0,0,2,74,404,1,1,1,0,0,0,74
460990103001,1459,783,354,206,112,2,1,0,0,1,0,1235,14,3,9,10,188,1235,14,0,0,2,6,3,188
460990103002,743,342,207,132,57,2,3,0,0,0,0,595,4,4,8,5,127,595,4,1,3,1,1,4,127
460990103003,835,352,240,155,85,1,1,0,1,0,0,711,8,0,3,6,107,711,8,1,2,1,0,0,107
460990103004,1243,601,302,195,133,8,2,0,1,1,0,1048,8,1,8,12,166,1048,6,1,2,3,0,1,166
460990104011,900,488,188,121,100,2,0,0,0,1,0,716,18,1,15,17,133,716,18,0,6,3,5,1,133
460990104012,495,220,117,76,81,0,0,0,0,1,0,364,16,1,10,13,91,364,16,0,4,4,6,1,91
460990104013,1473,828,297,226,114,5,2,0,0,1,0,1215,14,0,19,30,195,1215,14,0,7,6,10,0,195
460990104021,1253,621,330,190,101,7,1,0,0,3,0,1045,30,1,7,12,158,1045,30,0,6,5,2,1,158
460990104022,541,284,141,84,30,2,0,0,0,0,0,445,7,0,6,7,76,445,7,0,1,0,3,0,76
460990104031,1724,928,353,283,153,5,1,0,0,1,0,1400,15,0,8,33,268,1400,15,0,9,2,9,0,268
460990104041,1847,818,507,335,175,7,0,1,1,3,0,1520,36,5,26,21,239,1520,36,0,7,15,8,5,239
460990104042,1232,613,306,206,99,5,0,0,0,3,0,1018,9,0,4,12,189,1018,9,0,4,0,0,0,189
460990104043,1199,575,244,303,71,4,1,0,0,1,0,1030,9,0,2,7,151,1030,9,0,2,1,1,0,151
460990104051,1006,391,283,194,133,3,2,0,0,0,0,750,27,10,17,41,161,750,27,3,25,4,7,10,161
460990104052,256,112,64,56,23,1,0,0,0,0,0,205,7,0,0,0,44,205,7,0,0,0,0,0,44
460990104053,893,353,229,167,135,6,1,0,1,1,0,681,27,11,7,15,152,681,27,1,6,1,3,11,152
460990104054,1070,406,329,203,126,4,0,0,1,1,0,843,28,9,13,11,166,843,28,1,4,2,2,9,166
460990104061,1054,566,230,154,93,9,2,0,0,0,0,878,7,1,14,15,139,878,7,0,3,3,4,1,139
460990104062,667,300,167,117,80,2,1,0,0,0,0,519,17,3,18,5,105,519,17,1,2,6,1,3,105
460990104063,860,345,240,147,120,7,0,0,0,1,0,675,13,0,8,12,152,675,12,1,0,1,6,0,152
460990105011,988,513,207,163,100,1,0,0,0,4,0,814,19,0,7,7,141,814,17,1,1,1,4,0,141
460990105012,944,474,225,166,74,2,0,1,0,2,0,793,17,0,6,13,115,793,15,1,1,2,3,0,115
460990105013,1284,606,322,237,113,4,0,0,0,2,0,1066,16,2,7,4,189,1066,14,1,2,3,0,2,189
460990105014,454,190,129,86,45,3,1,0,0,0,0,376,6,0,5,10,57,376,6,0,2,0,7,0,57
460990105021,1350,631,301,260,152,3,1,0,1,1,0,1117,17,1,13,12,190,1117,17,0,0,5,2,1,190
460990105022,1361,597,396,254,109,2,1,0,0,2,0,1131,20,0,5,16,189,1131,20,0,4,0,6,0,189
460990106001,610,225,183,127,64,2,5,1,0,3,0,510,15,3,2,6,74,510,15,0,3,2,1,3,74
460990106002,498,148,186,103,55,3,2,0,0,1,0,380,23,0,7,7,81,380,23,0,1,4,1,0,81
460990106003,495,178,160,101,49,5,1,1,0,0,0,393,9,2,3,12,76,393,9,2,3,0,5,2,76
460990106004,328,116,131,56,25,0,0,0,0,0,0,246,14,0,6,2,60,246,14,0,0,0,0,0,60
460990106005,772,216,272,174,103,5,1,0,0,1,0,616,16,1,7,12,120,616,16,5,3,1,3,1,120
460959403001,288,108,133,37,10,0,0,0,0,0,0,237,5,0,4,12,30,237,5,10,0,0,1,0,30
460959403002,763,322,307,103,26,3,2,0,0,0,0,638,19,0,4,26,76,638,19,11,0,3,6,0,76
461099404001,493,123,285,66,17,0,0,0,0,2,0,362,7,0,5,9,110,362,7,6,1,0,1,0,110
461099404002,372,100,201,44,23,2,0,0,0,2,0,274,7,0,5,14,72,274,7,8,1,0,0,0,72
461099404003,842,214,468,100,55,0,1,0,0,4,0,660,17,0,10,22,133,660,17,18,0,2,0,0,133
461099407001,366,150,106,80,25,2,0,0,0,3,0,316,7,0,4,1,38,316,7,0,1,0,0,0,38
461099407002,245,70,136,27,10,0,0,0,0,2,0,198,1,0,2,9,35,198,1,5,0,0,0,0,35
461099407003,356,134,142,55,22,1,0,0,0,2,0,308,3,0,5,3,37,308,3,3,0,0,0,0,37
461099407004,360,149,110,94,7,0,0,0,0,0,0,319,5,0,1,0,35,319,5,0,0,0,0,0,35
461099408001,638,141,376,82,35,1,0,0,0,3,0,463,18,1,1,20,135,463,18,17,0,0,0,1,135
461099408002,203,60,109,28,6,0,0,0,0,0,0,151,6,1,0,6,39,151,6,3,3,0,0,1,39
461099408003,209,58,96,37,15,1,0,0,0,2,0,171,5,0,4,5,24,171,5,5,0,1,0,0,24
461099504001,884,341,352,150,40,1,0,0,0,0,0,717,11,0,5,8,143,717,11,5,0,1,0,0,143
461099504002,460,225,108,96,30,0,0,0,0,1,0,383,2,0,3,2,70,383,2,0,0,1,0,0,70
461070001001,810,612,118,61,17,0,0,0,0,2,0,671,9,0,3,10,117,671,8,0,4,1,2,0,117
461070001002,717,506,129,66,14,1,0,0,0,1,0,619,6,0,5,5,82,619,6,0,0,3,1,0,82
460779581001,528,331,109,55,31,1,0,0,0,1,0,442,2,0,1,9,74,442,2,0,0,0,9,0,74
460779581002,563,317,145,74,25,2,0,0,0,0,0,490,13,0,2,6,52,490,13,0,0,0,3,0,52
460779581003,583,318,153,59,50,1,1,1,0,0,0,492,9,0,4,8,70,492,9,0,1,0,3,0,70
460779581004,529,307,116,67,39,0,0,0,0,0,0,457,4,0,0,3,65,457,4,0,0,0,0,0,65
460779582001,852,549,181,68,54,0,0,0,0,0,0,733,5,0,4,4,106,733,5,1,0,2,2,0,106
460779582002,462,253,153,33,21,1,0,0,0,1,0,357,1,0,1,1,102,357,1,0,0,0,0,0,102
461270201001,442,206,123,74,36,2,1,0,0,0,0,362,3,0,2,0,75,362,3,0,0,2,0,0,75
461270201002,1370,676,363,231,95,3,2,0,0,0,0,1201,11,1,5,14,138,1201,11,0,2,2,4,1,138
461270201003,534,222,176,76,59,1,0,0,0,0,0,456,11,0,1,2,64,456,11,0,1,0,1,0,64
461270202001,524,256,138,89,40,1,0,0,0,0,0,439,6,0,2,4,73,439,6,0,2,0,0,0,73
461270202002,456,199,128,85,40,4,0,0,0,0,0,371,6,0,2,1,76,371,6,0,1,1,0,0,76
461270202003,912,455,208,153,91,3,2,0,0,0,0,756,23,1,3,4,125,756,23,0,3,2,0,1,125
461270203011,572,250,124,127,70,1,0,0,0,0,0,471,20,1,5,3,72,471,19,0,2,3,0,1,72
461270203012,2822,1555,357,587,313,9,0,0,0,1,0,2322,58,4,51,38,349,2322,58,0,13,15,6,4,349
461270203021,637,278,192,127,40,0,0,0,0,0,0,543,6,0,1,7,80,543,6,5,0,1,0,0,80
461270203022,323,108,89,85,40,0,1,0,0,0,0,284,9,0,0,2,28,284,9,0,0,0,1,0,28
461270203023,2281,1023,512,493,241,6,2,0,0,4,0,1891,54,3,31,24,278,1891,53,1,8,12,3,2,278
460819661011,1945,1262,314,241,118,6,1,0,0,3,0,1623,32,0,17,35,238,1623,30,0,15,6,8,0,238
460819661012,1162,710,182,185,77,7,0,0,0,1,0,985,17,1,7,10,142,985,17,0,0,2,3,1,142
460819661021,1225,665,268,193,91,6,0,0,1,1,0,1008,12,0,3,21,181,1008,12,0,8,0,1,0,181
460819661022,500,238,120,94,40,4,1,1,0,2,0,433,7,1,0,3,56,433,7,0,1,0,0,1,56
460819662001,833,418,227,109,75,4,0,0,0,0,0,688,20,0,6,9,110,688,20,4,1,3,2,0,110
460819662002,785,407,175,143,50,10,0,0,0,0,0,656,18,0,7,5,99,656,18,3,2,0,0,0,99
460819662003,1299,609,322,243,109,11,0,1,1,3,0,1076,28,1,10,10,174,1076,26,2,2,3,1,1,174
460819663011,1419,884,210,216,99,9,1,0,0,0,0,1197,21,0,6,17,178,1197,21,0,8,1,4,0,178
460819663012,1945,968,436,331,189,17,0,1,0,3,0,1605,50,0,15,30,245,1605,49,5,13,6,2,0,245
460819663031,708,343,169,124,63,4,1,1,1,2,0,590,11,0,9,7,91,590,11,2,1,0,2,0,91
460819663032,1037,568,229,155,74,10,0,1,0,0,0,883,21,0,8,11,114,883,21,2,4,5,0,0,114
460819663041,1496,850,294,244,94,9,2,1,0,2,0,1279,35,0,12,9,161,1279,35,1,4,5,1,0,161
460819666011,464,277,79,75,30,2,0,0,0,1,0,372,10,0,2,4,76,372,10,0,0,0,3,0,76
460819666012,1004,529,204,174,91,3,0,1,1,1,0,822,15,1,7,6,153,822,15,0,0,2,1,1,153
460819666021,1218,537,338,211,120,6,2,0,1,3,0,1037,37,0,3,13,128,1037,36,2,0,1,7,0,128
460819666022,524,232,122,114,50,4,2,0,0,0,0,430,14,0,4,4,72,430,14,1,1,1,0,0,72
460930202001,216,120,31,19,41,5,0,0,0,0,0,170,15,0,4,4,23,170,14,0,2,1,1,0,23
460930202002,141,63,28,25,23,1,0,0,0,1,0,99,15,0,3,1,23,99,15,0,1,2,0,0,23
460930203021,503,326,87,59,31,0,0,0,0,0,0,389,2,0,6,3,103,389,2,0,1,1,0,0,103
460930203022,1316,917,161,152,77,7,0,0,0,2,0,1064,35,0,12,17,188,1064,33,2,0,4,7,0,188
460930203023,941,617,130,132,53,7,1,0,0,1,0,783,23,3,6,14,112,783,23,0,1,1,3,3,112
460930203024,1598,955,234,265,130,10,3,0,0,1,0,1340,33,1,6,15,203,1340,33,0,2,2,3,1,203
460930203031,891,515,138,168,65,4,1,0,0,0,0,764,18,0,5,6,98,764,18,0,4,3,2,0,98
460930203032,1291,686,242,235,114,10,2,1,0,1,0,1071,36,4,10,16,154,1071,36,3,3,5,7,4,154
460930203033,1656,920,295,278,142,16,4,0,0,1,0,1365,53,0,17,18,203,1365,53,2,2,5,5,0,203
460930203041,1119,666,220,169,56,6,2,0,0,0,0,952,22,0,6,11,128,952,22,0,4,1,1,0,128
460930204011,2080,1226,392,296,152,11,2,0,0,1,0,1735,49,1,17,18,260,1735,47,0,3,6,3,1,260
460930204021,477,304,95,59,17,1,0,0,0,1,0,398,10,0,2,4,63,398,10,0,1,2,3,0,63
460930204022,462,255,97,71,38,1,0,0,0,0,0,375,6,0,2,1,78,375,6,0,0,0,0,0,78
460930204023,815,482,161,105,58,9,0,0,0,0,0,687,21,0,7,3,97,687,21,1,1,4,0,0,97
460930204024,611,332,126,98,52,3,0,0,0,0,0,507,10,2,3,7,82,507,10,0,1,1,4,2,82
460930205001,572,445,70,38,14,4,1,0,0,0,0,497,2,0,0,5,68,497,2,2,1,0,2,0,68
460930205002,1004,674,206,81,40,3,0,0,0,0,0,844,10,1,11,24,114,844,10,19,2,2,1,1,114
460930205003,691,405,105,89,87,5,0,0,0,0,0,579,21,2,4,11,74,579,21,0,4,1,0,1,74
460930205004,790,380,146,138,112,11,0,0,0,3,0,648,40,6,8,8,80,648,40,0,3,3,2,6,80
460719412001,699,135,410,97,53,3,0,0,0,1,0,521,23,2,11,66,76,521,23,62,0,5,1,2,76
