BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_23,eth2_10,eth2_30,eth2_21,eth2_34,eth2_14,eth2_12,eth2_35,eth2_32,eth2_61,eth2_66,eth2_55,eth2_29,eth2_85,eth2_15,eth2_33,eth2_38,eth2_26,eth2_59,eth2_19,eth2_unk
370759201001,458,53,126,275,3,1,0,0,0,422,2,0,1,9,24,422,0,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24
370759201002,518,85,140,289,3,1,0,0,0,463,4,0,2,20,29,463,0,4,0,14,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
370759201003,470,79,137,252,2,0,0,0,0,418,6,0,1,18,27,418,0,6,0,3,0,1,12,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27
370759202001,1040,231,296,509,3,1,0,0,0,937,11,2,4,44,42,937,1,10,1,36,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,42
370759202002,944,239,243,456,6,0,0,0,0,876,11,1,3,20,33,876,1,11,0,15,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,33
370759203001,684,162,215,304,2,1,0,0,0,548,10,0,1,94,31,548,0,10,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31
370759203002,489,162,133,191,2,1,0,0,0,388,7,2,0,75,17,388,1,7,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
370759203003,426,99,135,189,2,1,0,0,0,379,4,1,3,16,23,379,1,4,0,15,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
370759203004,476,111,146,216,3,0,0,0,0,446,3,1,4,2,20,446,1,3,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
370319701011,576,138,186,249,3,0,0,0,0,536,9,2,1,1,27,536,2,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
370319701021,299,58,71,169,1,0,0,0,0,275,1,1,1,5,16,275,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
370319701022,435,125,122,185,2,1,0,0,0,353,22,35,3,2,20,353,32,22,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
370319701023,886,188,255,438,5,0,0,0,0,823,9,7,4,3,40,823,7,8,0,2,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40
370319701031,529,98,185,244,2,0,0,0,0,492,3,8,1,5,20,492,8,3,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20
370319701032,766,126,248,390,2,0,0,0,0,706,19,4,2,8,27,706,3,18,1,3,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27
370319701033,664,140,228,295,1,0,0,0,0,613,7,0,5,7,32,613,0,7,0,1,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32
370319702001,496,103,127,265,1,0,0,0,0,459,1,0,3,1,32,459,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
370319702002,410,95,106,204,3,1,1,0,0,389,5,0,1,1,14,389,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
370319703011,453,205,111,132,5,0,0,0,0,240,7,187,2,6,11,240,177,7,10,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11
370319703012,868,159,294,411,4,0,0,0,0,775,17,34,7,5,30,775,34,16,0,1,1,2,1,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30
370319703013,1945,557,661,719,7,1,0,0,0,1574,44,210,12,15,90,1574,195,44,15,3,2,3,3,1,4,3,3,0,0,1,0,0,1,0,0,0,2,0,1,0,90
370319703041,522,148,214,158,2,0,0,0,0,409,11,58,4,6,34,409,55,11,3,0,0,4,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,34
370319703042,1274,351,450,465,5,2,1,0,0,1105,20,59,6,10,74,1105,53,20,6,2,0,1,5,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,74
370319703051,500,172,197,130,1,0,0,0,0,404,15,43,8,6,24,404,35,15,8,0,1,5,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,24
370319703052,735,270,253,209,3,0,0,0,0,504,19,167,4,7,34,504,159,19,8,1,1,0,2,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34
370319704011,1022,227,397,395,2,1,0,0,0,822,39,60,10,13,78,822,54,39,6,2,4,2,4,1,0,2,1,1,0,1,0,0,2,1,0,0,0,0,0,0,78
370319704021,947,324,325,294,2,2,0,0,0,627,38,216,10,13,43,627,192,37,24,5,3,1,5,3,0,1,2,0,0,0,1,0,0,2,0,0,1,0,0,0,43
370319704031,363,75,118,169,1,0,0,0,0,329,8,6,2,0,18,329,5,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18
370319704032,482,94,168,214,6,0,0,0,0,429,17,1,1,3,31,429,1,17,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
370319705011,966,199,368,393,2,2,2,0,0,743,48,102,7,7,59,743,93,45,9,2,1,2,2,2,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,1,59
370319705012,567,133,198,231,4,1,0,0,0,461,11,49,3,7,36,461,47,11,2,1,0,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36
370319705021,973,160,320,489,4,0,0,0,0,886,26,12,0,7,42,886,12,25,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,42
370319705022,608,109,190,304,4,1,0,0,0,515,16,41,3,5,28,515,40,16,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28
370319705031,385,114,138,130,3,0,0,0,0,268,9,73,0,9,26,268,71,8,2,1,0,0,1,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,26
370319705032,1091,240,372,473,4,2,0,0,0,982,20,28,5,10,46,982,27,20,1,0,1,1,4,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,46
370319705041,888,130,302,452,3,1,0,0,0,808,19,4,7,9,41,808,4,18,0,2,1,2,1,4,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,41
370319705042,378,74,147,155,2,0,0,0,0,302,19,30,2,2,23,302,27,19,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
370319706011,767,119,266,374,7,1,0,0,0,679,18,12,5,9,44,679,11,18,1,2,0,1,0,1,4,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,44
370319706021,924,140,289,488,5,2,0,0,0,827,19,2,15,10,51,827,1,19,1,1,3,2,4,5,0,2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,51
370319706031,796,112,309,367,8,0,0,0,0,671,27,44,1,16,37,671,42,27,2,4,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,37
370319706061,957,155,332,468,2,0,0,0,0,867,21,5,4,13,47,867,5,19,0,0,0,3,8,1,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,47
370319706062,792,126,225,436,4,1,0,0,0,692,21,0,15,12,52,692,0,21,0,2,2,4,6,4,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,52
370319706063,977,188,312,475,2,0,0,0,0,848,9,12,12,10,86,848,12,9,0,2,0,8,1,4,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,86
370319707011,889,145,319,413,9,3,0,0,0,765,28,46,6,12,32,765,44,24,2,6,0,1,1,1,2,1,3,0,1,2,4,0,0,0,0,0,0,0,0,0,32
370319707021,1465,207,509,737,9,2,1,0,0,1275,42,60,7,6,75,1275,58,42,2,4,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,75
370319707022,719,106,279,330,2,2,0,0,0,635,14,20,7,4,39,635,20,14,0,2,2,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,39
370319707031,1287,237,469,567,13,1,0,0,0,1022,67,98,13,14,73,1022,96,67,2,2,0,6,1,1,6,1,5,1,0,1,0,0,0,2,0,0,0,0,0,0,73
370319707032,812,168,300,337,5,2,0,0,0,671,25,69,9,8,30,671,62,25,7,3,0,1,2,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,1,30
370319707033,433,79,161,189,4,0,0,0,0,338,22,29,8,4,32,338,25,22,4,1,2,1,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32
370319707034,458,74,164,217,3,0,0,0,0,384,26,19,7,4,18,384,18,26,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18
370319707041,718,79,227,409,1,1,1,0,0,646,23,10,4,5,30,646,10,23,0,3,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
370319707042,838,136,261,433,8,0,0,0,0,772,13,3,5,3,42,772,2,13,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
370319708011,788,100,253,427,8,0,0,0,0,674,22,39,4,2,47,674,36,22,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47
370319708012,346,57,109,175,4,1,0,0,0,298,17,2,3,3,23,298,2,17,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
370319708013,1016,151,350,509,4,1,1,0,0,909,26,7,7,8,59,909,6,26,1,1,1,1,1,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,59
370319708041,972,154,364,444,10,0,0,0,0,807,39,70,4,7,45,807,66,39,4,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,45
370319708042,1151,160,396,585,9,0,1,0,0,1011,26,23,7,9,75,1011,22,26,1,4,0,3,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75
370319708043,945,90,289,562,3,1,0,0,0,851,28,3,2,8,53,851,3,28,0,0,1,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53
370319708051,1119,159,393,557,9,1,0,0,0,965,57,18,9,14,56,965,17,57,1,3,1,3,3,1,0,1,2,0,0,0,0,1,0,0,0,0,4,1,1,0,56
370319708061,510,71,170,265,4,0,0,0,0,451,14,6,1,3,35,451,6,14,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35
370319708062,782,96,249,429,7,0,1,0,0,697,10,4,9,8,54,697,4,10,0,0,0,3,1,1,4,2,1,0,0,2,0,0,0,0,1,0,1,1,0,0,54
370319708063,1638,205,547,879,7,0,0,0,0,1417,48,10,14,20,129,1417,9,47,1,1,1,3,6,3,4,1,2,0,0,6,1,2,0,0,0,0,0,4,1,0,129
370319709031,1135,201,412,515,4,2,1,0,0,1018,17,8,10,8,74,1018,6,17,2,0,4,6,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,74
370319709041,933,150,322,453,7,0,1,0,0,817,18,5,8,6,79,817,4,18,1,1,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79
370319709042,1423,250,490,677,4,2,0,0,0,1259,30,5,12,12,105,1259,3,30,2,1,4,4,2,2,2,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,105
370319710031,342,90,115,135,1,0,1,0,0,307,1,2,1,2,29,307,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
370319710032,1209,236,428,538,6,1,0,0,0,1093,19,1,6,13,77,1093,1,19,0,0,1,0,4,2,5,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,77
370319711031,647,141,215,290,1,0,0,0,0,586,16,4,4,1,36,586,3,15,1,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
370319711032,687,104,219,363,1,0,0,0,0,623,15,5,7,2,35,623,3,15,2,0,1,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35
370319801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370319901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370319902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370099702001,571,138,169,259,4,1,0,0,0,531,7,2,4,6,21,531,2,7,0,0,0,0,1,3,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,21
370099702002,559,96,177,282,4,0,0,0,0,537,3,0,2,0,17,537,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
370099702003,579,95,176,306,2,0,0,0,0,524,22,0,4,6,23,524,0,22,0,1,1,3,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,23
370099703001,750,128,220,395,5,2,0,0,0,684,16,1,5,4,40,684,1,16,0,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
370099703002,789,137,216,434,1,1,0,0,0,732,6,4,3,3,41,732,4,6,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41
370099704001,354,89,104,158,3,0,0,0,0,311,17,1,4,2,19,311,1,17,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
370099704002,1311,316,418,572,4,1,0,0,0,1185,36,2,9,11,68,1185,2,36,0,2,1,3,2,3,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,68
370099704003,1333,301,411,610,10,0,1,0,0,1196,25,5,15,7,85,1196,5,25,0,5,0,2,1,7,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,85
370099705011,1148,267,358,519,4,0,0,0,0,1009,35,15,10,6,73,1009,15,35,0,2,2,3,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,73
370099705012,462,104,148,206,2,1,1,0,0,419,11,2,3,2,25,419,1,11,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
370099705013,846,210,274,358,4,0,0,0,0,735,37,8,3,9,54,735,7,37,1,1,1,1,2,1,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,54
370099705021,649,133,204,308,4,0,0,0,0,586,13,3,7,3,37,586,2,13,1,1,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37
370099705022,492,110,172,208,2,0,0,0,0,415,28,14,5,2,28,415,14,28,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
370099705023,675,182,196,293,3,1,0,0,0,614,21,1,6,4,29,614,1,21,0,1,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29
370099707011,329,56,99,171,3,0,0,0,0,310,6,2,3,0,8,310,1,6,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
370099707012,773,176,252,339,5,1,0,0,0,704,10,6,2,6,45,704,3,10,3,1,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45
370099707013,537,114,164,254,4,1,0,0,0,484,16,5,6,1,25,484,5,16,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
370099707014,899,189,304,402,3,1,0,0,0,817,14,4,4,10,50,817,3,12,1,0,0,2,2,1,4,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,50
370099707021,979,206,314,453,3,2,1,0,0,900,25,7,2,6,39,900,6,25,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39
370099707022,883,192,281,395,13,2,0,0,0,806,14,4,4,3,52,806,4,14,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,52
370099708011,438,78,126,230,2,2,0,0,0,399,7,2,3,2,25,399,2,7,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
370099708012,501,119,167,212,1,2,0,0,0,451,18,0,2,2,28,451,0,18,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28
370099708013,645,162,182,295,4,2,0,0,0,583,9,3,2,0,48,583,2,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
370099708021,715,153,249,310,2,1,0,0,0,659,23,0,5,9,19,659,0,23,0,1,2,0,0,2,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,19
370099708022,489,141,168,178,1,0,1,0,0,450,3,7,4,3,22,450,7,3,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,22
370099708023,563,164,198,199,0,1,1,0,0,517,20,1,2,1,22,517,0,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
370190201011,1149,531,371,237,9,1,0,0,0,562,54,473,3,14,43,562,426,54,47,8,1,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43
370190201012,635,303,200,129,3,0,0,0,0,246,33,311,0,7,38,246,272,31,39,3,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38
370190201021,826,273,279,271,3,0,0,0,0,530,66,177,3,5,45,530,158,66,19,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45
370190201022,3247,765,1278,1181,19,3,1,0,0,2462,110,225,23,46,381,2462,208,107,17,8,1,11,6,4,12,7,0,8,0,2,3,4,0,0,0,3,0,0,0,0,381
370190201051,1112,253,462,393,4,0,0,0,0,915,35,68,7,13,74,915,59,35,9,0,1,2,5,4,4,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,74
370190201052,2495,547,999,943,5,1,0,0,0,2063,83,95,21,34,199,2063,92,79,3,6,5,11,8,1,3,1,2,2,0,2,4,4,0,3,0,4,0,0,0,0,199
370190201053,3432,894,1297,1199,34,5,3,0,0,2508,170,421,27,50,256,2508,371,170,50,11,8,12,15,1,14,3,2,2,0,2,0,3,0,0,0,0,1,0,1,0,256
370190201061,2103,545,799,732,22,5,0,0,0,1555,88,277,17,27,139,1555,250,85,27,11,5,5,4,2,6,3,1,1,0,2,3,2,0,0,0,1,0,0,0,1,139
370190201071,157,51,48,55,3,0,0,0,0,105,23,20,0,3,6,105,19,23,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
370190201072,743,281,272,182,8,0,0,0,0,450,54,193,1,8,37,450,169,54,24,1,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37
370190201073,684,172,252,251,8,1,0,0,0,488,32,105,8,12,39,488,92,31,13,6,0,4,0,1,1,2,1,0,2,2,1,0,0,0,0,0,0,0,1,0,39
370190201081,590,157,193,236,4,0,0,0,0,477,21,49,3,11,29,477,44,21,5,4,1,2,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,29
370190201082,1423,669,454,291,9,0,0,0,0,684,76,586,8,19,50,684,515,76,71,9,2,3,2,1,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,50
370190202011,1618,397,611,592,18,0,0,0,0,1185,49,253,12,15,104,1185,207,49,46,4,1,7,4,2,2,1,1,0,0,1,0,2,0,0,0,0,0,0,2,0,104
370190202012,1344,369,518,442,14,1,0,0,0,971,55,196,11,18,93,971,169,55,27,3,0,6,5,1,1,3,0,1,1,1,0,2,0,1,1,0,0,0,2,0,93
370190202031,1302,333,444,515,7,2,1,0,0,971,49,190,2,10,80,971,167,49,23,6,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,80
370190202032,485,98,122,260,5,0,0,0,0,395,17,46,2,1,24,395,43,15,3,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24
370190202041,381,63,126,184,8,0,0,0,0,346,6,7,1,4,17,346,7,6,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
370190202042,1881,376,653,841,8,2,1,0,0,1586,35,90,7,20,143,1586,82,34,8,6,0,2,3,4,6,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,143
370190202043,1587,300,628,644,13,1,1,0,0,1370,44,60,14,19,80,1370,59,44,1,10,2,4,5,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,80
370190202044,1300,215,477,598,8,2,0,0,0,1171,21,22,5,16,65,1171,20,21,2,1,0,0,2,4,2,0,0,2,0,1,0,2,0,0,1,2,3,0,1,0,65
370190202051,3099,748,1234,1114,3,0,0,0,0,2492,90,69,36,53,359,2492,67,88,2,2,8,13,15,2,9,3,8,6,1,3,2,3,0,1,0,0,9,0,4,0,359
370190202052,2195,465,849,865,15,1,0,0,0,1718,76,170,18,22,191,1718,159,74,11,3,1,8,2,4,6,2,2,2,0,3,2,1,0,0,0,0,2,0,3,1,191
370190202053,1642,381,605,649,7,0,0,0,0,1311,49,102,10,12,158,1311,89,49,13,3,4,3,0,3,4,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,158
370190202061,1308,280,466,547,13,0,2,0,0,1035,29,139,8,17,80,1035,126,29,13,5,1,2,1,3,3,2,0,2,3,0,0,0,0,0,0,0,0,0,3,0,80
370190203041,805,164,318,320,3,0,0,0,0,704,16,1,7,14,63,704,0,12,1,0,0,3,6,0,6,3,1,0,0,2,4,0,0,0,0,0,0,0,0,0,63
370190203042,3089,503,1231,1344,11,0,0,0,0,2675,50,18,28,54,264,2675,17,48,1,2,3,8,17,7,18,5,4,0,2,3,2,1,0,5,0,4,0,0,1,1,264
370190203043,2497,452,977,1061,5,0,2,0,0,2141,47,18,23,37,231,2141,15,42,3,0,2,12,6,1,12,6,2,5,0,3,5,4,0,0,0,0,1,0,6,0,231
370190203044,827,167,304,348,6,1,1,0,0,711,12,9,1,4,90,711,8,12,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
370190203045,807,128,351,323,4,1,0,0,0,684,33,17,13,9,51,684,13,32,4,3,0,6,1,1,1,1,5,0,0,0,1,0,0,0,0,0,0,0,4,0,51
370190203051,647,220,234,189,4,0,0,0,0,432,17,149,3,8,38,432,136,16,13,0,0,0,7,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38
370190203052,1074,224,387,455,4,2,2,0,0,927,25,15,7,15,85,927,15,24,0,1,0,1,3,4,4,1,0,1,0,0,1,5,1,0,0,0,0,0,0,0,85
370190203053,1010,247,354,403,6,0,0,0,0,866,19,49,8,15,53,866,46,19,3,4,0,6,3,0,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,53
370190203061,1003,254,361,384,4,0,0,0,0,829,32,76,8,9,49,829,70,29,6,3,0,4,1,2,3,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,49
370190203062,1070,251,387,420,12,0,0,0,0,925,12,38,12,8,75,925,35,11,3,1,2,3,0,2,4,4,0,0,0,2,1,1,0,0,1,0,0,0,0,0,75
370190203071,279,70,101,105,3,0,0,0,0,255,4,0,3,1,16,255,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
370190203081,275,48,95,131,0,1,0,0,0,248,4,1,5,0,17,248,0,2,1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,17
370190203082,928,182,355,385,5,1,0,0,0,814,12,4,9,14,75,814,4,12,0,5,2,2,1,0,4,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,75
370190203083,568,124,204,238,2,0,0,0,0,518,7,4,3,2,34,518,4,7,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
370190203111,1124,233,385,502,3,1,0,0,0,914,31,68,5,23,83,914,63,31,5,4,0,2,2,1,11,1,0,0,0,1,0,3,0,0,0,0,2,0,0,1,83
370190203112,731,172,260,294,4,1,0,0,0,578,13,51,3,10,76,578,48,13,3,0,0,0,1,0,5,0,3,0,0,1,0,1,0,0,0,0,0,0,2,0,76
370190203113,381,63,140,178,0,0,0,0,0,339,9,5,0,6,22,339,5,9,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
370190203121,563,125,220,215,3,0,0,0,0,464,18,49,0,7,25,464,43,18,6,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
370190203122,159,48,63,48,0,0,0,0,0,103,12,36,0,2,6,103,31,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
370190203123,121,16,37,66,1,1,0,0,0,111,1,3,0,1,5,111,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
370190203131,570,94,195,277,4,0,0,0,0,524,10,3,1,1,31,524,3,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
370190203132,1171,233,436,492,8,1,1,0,0,1016,19,2,11,19,104,1016,2,16,0,5,2,7,9,1,1,1,0,0,1,1,3,0,0,0,0,2,0,0,0,0,104
370190203133,815,188,281,341,3,1,1,0,0,725,16,2,3,10,59,725,2,16,0,0,0,2,6,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,59
370190203141,490,90,198,201,1,0,0,0,0,437,4,5,4,6,34,437,3,4,2,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
370190203151,517,91,189,232,5,0,0,0,0,472,6,2,4,1,32,472,2,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
370190203152,364,77,122,159,3,2,1,0,0,323,5,5,2,4,25,323,4,5,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25
370190203153,294,69,103,120,2,0,0,0,0,264,7,0,4,0,19,264,0,7,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
370190203154,469,92,153,220,3,1,0,0,0,426,7,9,3,3,21,426,8,7,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
370190203161,574,120,216,238,0,0,0,0,0,522,8,1,10,1,32,522,0,8,1,0,4,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
370190204041,843,226,285,327,4,1,0,0,0,655,26,112,9,6,35,655,103,26,9,6,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
370190204042,777,264,274,233,5,0,1,0,0,506,17,212,3,5,34,506,203,17,9,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
370190204043,628,124,221,279,3,0,1,0,0,554,28,4,4,9,29,554,3,26,1,4,0,2,0,2,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,29
370190204051,816,198,296,318,4,0,0,0,0,666,21,73,5,7,44,666,70,21,3,4,1,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44
