GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
39049008241,1497,828,436,231,1,1,0,0,1077,67,86,16,97,154
39049008242,3962,1737,1295,916,6,8,0,0,2995,163,87,192,178,347
39049008311,2179,1088,705,379,5,2,0,0,1504,151,244,20,129,131
39049008312,2185,1176,701,300,4,3,0,0,1346,177,351,43,107,161
39049008321,1480,682,464,328,4,1,0,0,1211,69,28,37,22,113
39049008322,2671,1435,764,465,4,3,0,0,2174,103,107,43,49,195
39049008330,1153,652,273,223,5,0,0,0,994,35,24,7,8,85
39049008340,3031,1588,960,474,3,5,0,0,2202,147,353,48,92,189
39049008350,3538,1806,1230,485,10,7,0,0,1759,209,628,55,643,244
39049008360,3530,1777,968,777,3,2,0,0,2764,180,124,89,105,268
39049008380,2498,1289,630,571,2,4,0,0,2062,83,58,41,58,196
39049008381,2438,1302,531,596,5,3,0,0,2075,63,24,32,48,196
39049008382,2206,1119,583,495,4,3,0,0,1768,96,56,41,61,184
39049008400,2505,648,1123,731,2,1,0,0,2117,28,9,52,61,238
39049008500,3575,1360,1468,737,7,3,0,0,2912,88,10,81,64,420
39049008710,1872,239,1575,56,1,1,0,0,260,47,1500,19,13,33
39049008720,2051,582,1343,121,2,3,0,0,711,66,1137,51,10,76
39049008730,1087,248,798,39,1,1,0,0,257,34,749,8,11,28
39049008811,1212,668,387,153,3,1,0,0,896,26,191,12,12,75
39049008812,2229,406,1693,127,2,1,0,0,473,96,1575,10,14,61
39049008813,1537,152,1343,41,0,1,0,0,146,41,1298,14,11,27
39049008821,1516,877,358,271,2,8,0,0,1307,41,19,7,16,126
39049008822,2319,1028,919,365,5,2,0,0,1543,64,545,21,14,132
39049008825,3778,1945,1006,819,5,2,0,0,3186,113,175,34,22,248
39049008900,3089,984,1518,586,1,0,0,0,2318,71,155,42,97,406
39049009000,2471,734,1111,624,2,0,0,0,1712,36,32,65,85,541
39049009100,3569,1043,1725,797,4,0,0,0,2576,68,69,55,121,680
39049009220,1387,613,518,246,3,6,0,0,953,74,243,13,16,88
39049009230,2843,1224,1282,331,0,6,0,0,1567,152,816,48,47,213
39049009240,1144,546,345,246,1,6,0,0,887,53,47,7,18,132
39049009250,1227,540,456,225,4,2,0,0,799,80,208,13,20,107
39049009251,852,238,578,32,2,2,0,0,249,33,506,5,21,38
39049009252,1544,469,941,133,0,1,0,0,565,44,731,20,49,135
39049009311,1931,435,1338,150,2,6,0,0,610,92,1095,18,32,84
39049009312,1902,450,1325,122,2,3,0,0,496,115,1170,32,17,72
39049009321,1386,343,909,131,3,0,0,0,456,57,741,20,23,89
39049009322,2224,531,1471,217,3,2,0,0,711,105,1232,39,38,99
39049009323,2099,456,1553,89,0,1,0,0,458,92,1434,22,27,66
39049009325,2657,477,2085,92,3,0,0,0,464,107,1922,27,80,57
39049009326,944,247,672,25,0,0,0,0,213,54,606,17,21,33
39049009332,2576,275,2173,126,1,1,0,0,464,46,1929,17,29,91
39049009334,2083,229,1783,69,0,2,0,0,262,55,1685,19,26,36
39049009336,1462,375,962,121,1,2,0,0,585,44,692,20,31,90
39049009337,2550,349,2124,72,2,3,0,0,301,90,2044,24,41,50
39049009340,1680,669,847,161,1,2,0,0,803,86,611,22,41,117
39049009350,1974,658,1028,284,3,1,0,0,913,81,716,23,69,172
39049009361,3998,764,2450,775,6,3,0,0,1965,98,1524,32,79,300
39049009372,2860,597,1992,260,4,6,0,0,841,103,1736,29,34,117
39049009373,3568,763,2464,333,5,3,0,0,978,116,2228,47,57,142
39049009381,3597,1370,1568,649,4,3,0,0,2183,106,756,140,124,288
39049009382,1807,784,530,484,5,4,0,0,1409,53,93,44,30,178
39049009383,1449,625,526,295,3,0,0,0,1052,40,202,28,23,104
39049009384,1667,682,555,426,3,1,0,0,1161,55,209,64,18,160
39049009385,3073,1014,1214,836,2,7,0,0,2242,88,319,74,75,275
39049009386,1782,486,1163,132,1,0,0,0,607,64,971,46,30,64
39049009390,4464,1794,1595,1068,4,3,0,0,2821,177,504,410,113,439
39049009391,2943,967,1638,334,1,3,0,0,1319,123,1206,55,62,178
39049009392,2043,509,1332,197,2,3,0,0,649,83,1117,43,49,102
39049009393,2370,335,1946,86,1,1,0,0,382,65,1812,37,14,60
39049009394,1466,493,589,374,5,4,0,0,1075,50,173,24,21,123
39049009395,3420,1044,1473,896,4,3,0,0,2297,86,455,137,124,321
39049009396,1715,304,1319,88,1,3,0,0,312,71,1251,15,21,45
39049009397,1848,431,1244,169,0,3,0,0,635,45,979,18,70,101
39049009401,2727,1105,1167,450,3,2,0,0,1718,88,639,49,55,178
39049009403,2301,1026,832,433,6,4,0,0,1488,79,422,93,59,160
39049009404,1942,748,515,669,7,3,0,0,1670,28,40,22,20,162
39049009405,2863,907,785,1163,5,3,0,0,2421,47,61,32,17,285
39049009410,1695,697,683,313,1,1,0,0,1147,72,347,14,15,100
39049009420,3673,1565,1479,625,3,0,0,0,2524,113,705,38,54,239
39049009440,3480,1341,1126,996,10,6,0,0,2691,100,313,39,49,288
39049009495,3284,1308,1178,790,5,3,0,0,2330,131,459,60,61,243
39049009497,1467,489,339,635,1,3,0,0,1250,22,37,19,13,126
39049009498,2029,662,1078,283,4,0,0,0,1077,46,733,26,33,114
39049009520,2734,1387,674,664,2,6,0,0,2358,63,82,15,26,190
39049009590,3370,1467,821,1063,11,7,0,0,2830,57,164,33,37,249
39049009600,2591,1146,790,642,6,5,0,0,1932,54,266,19,96,224
39049009711,2586,1261,630,682,9,4,0,0,2202,68,25,21,25,245
39049009712,2643,1065,691,879,3,5,0,0,2287,53,31,23,22,227
39049009751,4156,1546,955,1637,9,7,0,0,3622,55,11,37,67,364
39049009752,4830,2182,1220,1412,10,3,0,0,3901,194,86,97,173,379
39049009753,4262,1491,941,1816,9,4,0,0,3750,66,15,36,43,352
39049009754,2756,1102,586,1062,5,1,0,0,2369,59,11,22,37,258
39049009755,5022,1907,1183,1914,11,5,0,0,4173,138,49,118,75,469
39049009756,1297,612,305,376,3,1,0,0,1094,31,19,18,20,115
39049009757,3090,1272,786,1021,3,7,0,0,2716,64,24,28,39,219
39049009801,2310,972,499,830,8,1,0,0,2048,26,8,21,49,158
39049009802,2418,963,500,942,7,6,0,0,2093,46,3,12,43,221
39049009900,944,440,449,52,1,2,0,0,458,53,285,17,42,89
39049010000,3832,1561,1234,1026,8,3,0,0,3005,95,181,76,137,338
39049010100,1025,294,660,71,0,0,0,0,345,27,534,13,63,43
39049010201,2505,799,1259,444,2,0,0,0,1482,75,692,31,44,181
39049010202,2854,1226,1090,526,8,4,0,0,1936,84,464,87,55,228
39049010203,2546,1010,1195,338,0,2,0,0,1317,113,823,37,53,203
39049010204,3381,1138,1767,470,5,1,0,0,1646,124,1272,65,71,203
39049010300,1140,731,263,143,2,1,0,0,897,47,83,10,10,93
39049010401,1848,825,354,666,1,2,0,0,1188,34,4,311,113,198
39049010402,3432,1395,893,1138,4,1,0,0,2373,70,13,445,151,380
39049010501,3304,1233,898,1167,5,0,0,0,2560,55,15,198,125,351
39049010502,3222,1331,765,1115,5,5,0,0,2484,97,18,150,116,357
39049010601,3436,1444,916,1067,6,3,0,0,2577,112,16,218,184,329
39049010602,4633,1796,1319,1509,6,3,0,0,3568,100,42,169,301,453
39049010700,985,405,439,135,2,4,0,0,763,33,45,15,27,102
39049010900,2882,1196,1016,665,2,3,0,0,2089,112,139,110,144,288
39049980000,11,6,3,2,0,0,0,0,10,0,0,0,0,1
39115968800,1945,556,327,1061,0,1,0,0,1720,16,5,4,15,185
39115968900,2387,704,361,1319,2,1,0,0,2177,14,13,11,5,167
39115969000,2523,835,526,1159,0,3,0,0,2289,22,2,9,12,189
39115969100,1988,627,358,1003,0,0,0,0,1740,14,88,8,8,130
39135400100,2038,871,351,813,1,1,0,0,1840,17,5,8,5,163
39135410100,1244,488,174,582,0,0,0,0,1104,18,7,2,2,111
39135420100,2880,1091,414,1370,3,2,0,0,2586,21,4,17,5,247
39135430100,1836,633,276,926,0,1,0,0,1651,6,1,9,13,156
39135440100,2446,860,369,1215,1,0,0,0,2186,9,0,5,20,226
39135450100,1630,513,224,890,1,2,0,0,1447,6,0,12,7,158
39135455001,1406,597,196,611,1,1,0,0,1266,13,0,5,1,121
39135455002,3597,1460,598,1536,1,1,0,0,3195,24,8,20,23,327
39135460100,1908,630,311,965,0,2,0,0,1737,11,3,7,1,149
39135470101,2478,915,367,1196,0,0,0,0,2210,15,7,7,17,222
39135470102,2665,1082,397,1186,0,0,0,0,2407,19,1,12,14,212
39135480100,2797,1039,475,1280,2,1,0,0,2578,12,6,11,14,176
39009972600,2535,1062,1045,428,0,0,0,0,2250,33,20,11,22,199
39009972700,2094,909,783,398,2,2,0,0,1914,17,13,1,14,135
39009972800,2104,1047,649,406,1,1,0,0,1859,25,5,19,15,181
39009972900,3552,1409,1535,603,2,3,0,0,3007,75,25,57,41,347
39009973000,2444,878,1363,198,3,2,0,0,1954,60,12,52,51,315
39009973101,1890,1338,425,127,0,0,0,0,1493,50,14,35,44,254
39009973200,2998,1231,1207,558,1,1,0,0,2463,53,16,57,45,364
39009973300,2503,791,1269,440,1,2,0,0,2027,46,15,87,58,270
39009973400,2009,702,987,318,1,1,0,0,1683,37,11,33,30,215
39009973500,2086,696,888,499,2,1,0,0,1825,15,58,0,12,176
39009973600,2412,972,559,880,0,1,0,0,2229,19,3,8,13,140
39009973700,2597,871,908,817,0,1,0,0,2284,16,4,27,20,246
39009973800,3592,1171,1300,1119,2,0,0,0,3221,23,6,20,44,278
39009973901,2087,1627,326,131,1,2,0,0,1617,66,38,33,53,280
39009973902,1609,1140,337,131,0,1,0,0,1254,40,8,24,34,249
39063000100,2705,1093,647,963,2,0,0,0,2230,152,15,31,9,268
39063000200,4636,1331,672,2628,5,0,0,0,3928,88,6,75,57,482
39063000301,954,310,101,543,0,0,0,0,822,20,5,5,8,94
39063000302,4649,1583,640,2423,3,0,0,0,3898,150,5,25,32,539
39063000400,4922,1847,806,2265,4,0,0,0,4096,175,16,55,57,523
39063000500,2665,1391,470,801,1,2,0,0,2170,148,15,30,20,282
39063000600,4439,1909,849,1678,1,2,0,0,3651,234,26,43,38,447
39063000700,4418,1297,760,2359,2,0,0,0,3699,121,3,53,49,493
39063000800,2270,1032,466,769,2,1,0,0,1871,88,14,15,21,261
39063000901,1092,648,169,274,1,0,0,0,925,65,5,12,3,82
39063000902,1412,768,232,412,0,0,0,0,1133,75,12,9,19,164
39063001000,4153,1666,692,1794,0,1,0,0,3483,170,8,40,32,420
39063001100,2757,1098,461,1197,1,0,0,0,2285,112,6,27,27,300
39063001200,3759,1309,452,1994,4,0,0,0,3217,50,3,17,26,446
39063001300,3480,1102,392,1985,1,0,0,0,2985,50,8,19,13,405
39041010100,3425,1555,1029,833,5,2,0,0,2809,124,41,44,58,349
39041010200,3443,1519,837,1082,1,3,0,0,2953,95,24,41,45,285
39041010420,1936,747,538,645,1,5,0,0,1659,56,19,7,25,170
39041010421,1672,585,387,697,2,1,0,0,1380,46,15,19,24,188
39041010422,4051,1635,976,1434,5,1,0,0,3446,126,30,35,46,368
39041010520,4592,1856,1086,1647,2,1,0,0,3831,122,53,60,60,466
39041010530,2485,1147,629,701,6,2,0,0,2022,94,93,23,21,232
39041011101,1783,599,348,833,3,0,0,0,1584,24,3,5,17,150
39041011102,4127,1195,802,2122,4,3,0,0,3611,55,7,33,52,369
39041011200,2332,869,470,989,3,1,0,0,2047,59,8,18,33,167
39041011411,2410,816,559,1034,0,1,0,0,1961,41,5,61,55,287
39041011412,3644,1276,749,1612,4,3,0,0,2725,87,25,254,135,418
39041011421,5349,1610,1379,2353,5,2,0,0,4128,98,13,353,171,586
39041011423,5137,1475,1320,2336,5,1,0,0,4033,110,24,223,155,592
39041011430,2298,799,507,988,1,2,0,0,1763,67,11,128,77,252
39041011431,1011,340,185,484,1,1,0,0,867,23,0,16,16,89
39041011432,5350,1778,1204,2357,10,0,0,0,4268,104,9,206,161,602
39041011520,2587,833,787,959,5,3,0,0,2033,58,36,88,96,276
39041011530,3228,1370,897,955,5,1,0,0,2297,75,74,294,106,382
39041011540,4581,1488,1240,1845,6,2,0,0,3484,107,51,324,118,497
39041011561,3037,1475,861,697,2,1,0,0,2079,145,79,325,123,286
39041011562,4896,1800,1221,1861,11,3,0,0,3667,125,72,324,143,565
39041011563,3678,1263,1012,1395,6,2,0,0,2575,79,39,420,152,413
39041011564,3535,1133,890,1507,5,0,0,0,2785,69,19,184,95,383
39041011565,3115,968,740,1403,4,0,0,0,2474,50,32,105,96,358
39041011604,5934,2033,1217,2668,9,7,0,0,5006,132,25,81,98,592
39041011710,5235,1428,1582,2217,4,4,0,0,4201,122,56,126,158,572
39041011740,4218,1243,995,1974,3,3,0,0,3451,57,42,152,139,377
39041011760,3433,1083,638,1708,2,2,0,0,2944,70,9,31,34,345
39041011762,4243,1284,1079,1870,8,2,0,0,3460,77,49,106,116,435
39041011763,3608,1120,836,1648,3,1,0,0,2833,82,24,190,111,368
39041011764,2113,573,556,978,2,3,0,0,1756,30,11,27,56,233
39041011765,1683,537,464,681,0,1,0,0,1314,49,10,86,48,176
39041011766,3624,1170,1018,1434,1,1,0,0,2932,83,65,94,75,375
39041011900,4817,1666,1103,2042,5,0,0,0,3546,108,29,427,177,530
39041012000,4271,1304,820,2139,5,3,0,0,3776,42,3,27,41,382
39041012100,6143,2099,1543,2492,7,2,0,0,4641,138,54,516,148,646
39041012200,3639,1362,894,1378,4,1,0,0,2992,86,40,39,78,404
39041012300,3816,1368,727,1704,12,4,0,0,3313,35,13,24,48,383
39041012400,4424,2048,1219,1146,7,3,0,0,3227,175,99,258,182,483
39079957200,2935,1150,533,1250,2,0,0,0,2726,16,1,17,15,160
39079957300,2065,836,327,901,1,0,0,0,1933,10,1,9,3,109
39079957400,3353,1237,549,1566,0,1,0,0,3116,25,13,13,10,176
39079957500,3764,1291,621,1852,0,0,0,0,3463,38,9,21,25,208
39079957600,1568,689,250,627,2,0,0,0,1446,14,2,6,14,86
39079957700,3459,1388,559,1509,3,0,0,0,3254,19,7,13,20,146
39079957800,2959,1142,468,1348,1,0,0,0,2758,17,8,5,9,162
39149971400,2819,1070,302,1446,0,1,0,0,2434,24,0,7,16,338
39149971500,3581,1370,417,1789,1,0,0,0,3023,45,0,14,23,476
39149971600,3445,1259,432,1749,4,1,0,0,2684,23,1,4,30,703
39149971700,3010,1017,408,1583,1,1,0,0,2597,34,10,19,15,335
39149971800,3066,1538,562,964,1,1,0,0,2564,79,55,43,17,308
39149971900,2696,1031,498,1164,2,1,0,0,2391,34,10,26,11,224
39149972000,1876,1107,304,463,1,1,0,0,1611,39,20,18,9,179
39149972100,3751,1253,617,1875,0,6,0,0,3205,55,11,42,25,413
39149972200,3330,1311,450,1567,0,2,0,0,2990,24,5,20,20,271
39149972300,3749,1362,467,1914,2,2,0,0,3188,27,11,14,19,490
39153501100,671,180,450,39,1,0,0,0,237,6,359,25,5,39
39153501700,533,334,180,18,1,0,0,0,314,16,130,3,11,59
39153501800,595,65,525,5,0,0,0,0,52,10,510,7,6,10
39153501900,1337,205,1071,61,0,0,0,0,267,24,946,30,16,54
39153502101,1380,724,542,112,1,1,0,0,804,30,184,147,43,172
39153502102,2459,1178,1034,244,1,2,0,0,1425,63,270,287,88,326
39153502200,2885,1310,1259,316,0,0,0,0,1819,71,329,268,54,344
39153502300,3027,963,1791,273,0,0,0,0,1532,60,1166,44,42,183
39153502500,652,317,278,57,0,0,0,0,414,18,148,12,6,54
39153502600,1598,783,624,190,1,0,0,0,1226,30,199,19,11,113
39153502700,3837,1532,1588,710,7,0,0,0,3021,67,247,37,78,387
39153502800,2430,1092,960,375,2,1,0,0,2037,31,59,22,40,241
39153503100,868,398,415,54,0,0,0,0,443,20,303,18,12,72
39153503200,1017,190,798,29,0,0,0,0,184,26,748,13,7,39
39153503300,2912,1109,1532,264,6,0,0,0,1606,74,887,80,44,221
39153503400,889,121,755,13,0,0,0,0,119,15,718,8,7,22
39153503500,2068,523,1435,107,2,1,0,0,677,37,1213,28,34,79
39153503600,2424,1152,824,447,0,1,0,0,2008,44,27,35,48,262
39153503701,3579,1446,1310,820,1,2,0,0,3055,44,18,23,91,348
39153503702,3295,1536,1083,672,2,2,0,0,2762,44,15,25,56,393
39153503800,1923,721,929,273,0,0,0,0,1139,48,535,13,49,139
39153504100,490,293,164,32,0,1,0,0,335,8,81,4,17,45
39153504200,899,484,367,48,0,0,0,0,524,28,248,17,12,70
39153504400,755,223,500,32,0,0,0,0,276,13,418,7,6,35
39153504500,945,394,454,96,0,1,0,0,561,24,256,14,19,71
39153504600,1994,715,1146,130,2,0,0,0,942,44,804,39,21,144
39153504700,2597,1111,1127,356,2,0,0,0,2011,43,222,36,49,236
39153504800,3097,1151,1369,577,0,0,0,0,2455,71,91,51,72,357
39153505200,851,186,625,40,0,0,0,0,258,28,516,9,5,35
39153505300,734,196,516,21,1,0,0,0,204,27,455,11,5,32
39153505400,1930,1000,675,254,1,0,0,0,1533,25,159,13,27,173
39153505500,1444,684,553,204,3,0,0,0,1151,27,124,5,21,116
39153505600,690,251,401,38,0,0,0,0,335,10,293,2,8,42
39153505700,1375,772,465,138,0,0,0,0,1112,21,87,8,19,128
39153505800,2592,1305,839,446,1,0,0,0,2114,42,84,24,63,265
39153505900,1384,656,463,264,0,1,0,0,1189,20,21,10,19,125
39153506100,3770,911,2274,580,4,1,0,0,2159,81,1050,27,83,370
39153506200,2787,245,2424,118,0,0,0,0,418,37,2215,16,18,83
39153506400,1948,546,1201,200,0,1,0,0,1219,50,455,18,34,172
39153506500,1872,190,1644,37,0,1,0,0,204,42,1566,9,16,35
39153506600,1566,469,999,96,0,2,0,0,757,31,619,18,23,118
39153506700,1072,84,967,21,0,0,0,0,73,24,938,4,13,20
39153506800,1262,468,758,36,0,0,0,0,442,26,660,26,25,83
39153507101,3533,919,2038,574,1,1,0,0,2108,68,896,45,101,315
39153507102,2169,607,940,621,0,1,0,0,1667,46,89,48,59,260
39153507201,2051,530,1233,288,0,0,0,0,1286,33,465,38,56,173
39153507202,2658,737,1340,579,0,2,0,0,2145,43,68,35,76,291
39153507203,3301,945,1603,748,2,3,0,0,2481,62,245,46,94,373
39153507300,2393,734,1317,338,2,2,0,0,1864,49,115,27,62,276
39153507400,685,168,461,55,0,1,0,0,269,18,308,18,21,51
39153507501,1232,354,647,229,1,1,0,0,759,25,286,21,31,110
39153507502,2227,667,1428,130,1,1,0,0,807,105,1075,63,29,148
39153507600,2296,1076,917,302,1,0,0,0,1676,71,82,129,52,286
39153508000,3519,1313,1343,860,1,2,0,0,2720,76,152,33,91,447
39153508301,1195,424,713,58,0,0,0,0,481,18,561,19,22,94
39153508399,2761,576,1998,185,0,2,0,0,878,47,1676,26,27,107
39153508600,2110,181,1883,45,1,0,0,0,191,31,1836,6,16,30
39153508800,4151,342,3724,84,0,1,0,0,357,55,3627,26,21,65
39153508900,1147,793,301,53,0,0,0,0,742,37,151,31,35,151
39153509000,742,296,395,50,0,1,0,0,384,29,261,1,11,56
39153510100,1519,813,491,215,0,0,0,0,1308,18,26,6,16,145
39153510200,2216,1032,739,443,0,2,0,0,1833,50,12,15,63,243
39153510301,2769,1094,1269,403,2,1,0,0,1870,47,523,24,59,246
39153510302,3912,1244,1518,1147,2,1,0,0,3294,53,20,30,69,446
39153510400,2231,900,799,528,0,4,0,0,1895,32,2,7,43,252
39153510500,2222,1047,734,437,1,3,0,0,1893,26,6,7,38,252
39153520103,1221,589,417,214,0,1,0,0,970,17,38,43,26,127
39153520104,2615,1210,885,517,3,0,0,0,2114,56,28,61,36,320
39153520105,2590,1104,833,650,2,1,0,0,2068,42,10,109,51,310
39153520106,1558,702,557,296,0,2,0,0,1214,33,18,58,37,198
39153520201,1975,642,757,569,4,3,0,0,1659,29,8,24,36,219
39153520202,3071,1230,1120,715,3,3,0,0,2518,43,22,51,64,373
39153520301,2609,957,914,734,3,1,0,0,2116,42,16,42,72,321
39153520302,2460,900,902,651,5,1,0,0,2028,32,9,36,53,302
39153520400,3009,1191,1088,728,0,2,0,0,2487,55,19,39,71,338
39153520500,2806,1207,959,638,1,0,0,0,2256,37,22,32,59,400
39153520600,2432,966,846,617,1,2,0,0,1939,40,6,85,55,307
39153530101,4582,1922,1530,1126,3,0,0,0,3157,108,154,317,197,649
39153530103,3438,1211,1365,861,0,1,0,0,2526,79,188,106,120,419
39153530104,5343,2034,2076,1229,2,1,0,0,3850,89,286,248,153,717
39153530105,1761,470,863,428,0,0,0,0,950,48,474,28,41,220
39153530108,3234,1155,1268,808,2,1,0,0,2251,48,202,163,147,423
39153530401,2268,819,737,709,2,1,0,0,1893,44,9,28,53,241
39153530402,2207,979,678,549,1,0,0,0,1784,47,20,25,66,265
39153530501,3581,1335,1173,1070,0,3,0,0,2917,70,11,55,99,429
39153530502,2482,804,823,850,4,1,0,0,2023,39,12,77,60,271
39153530603,2893,1266,920,705,2,0,0,0,2256,71,41,56,82,387
39153530604,2524,804,857,858,3,2,0,0,2048,37,8,30,84,317
39153530605,3695,1352,1139,1201,1,1,0,0,2916,96,20,92,108,463
39153530606,4093,1440,1246,1405,1,1,0,0,3289,67,7,77,141,512
39153530700,2080,611,668,798,1,2,0,0,1751,30,0,28,54,217
39153530800,4772,1596,1650,1522,3,1,0,0,3955,57,15,99,132,514
39153530901,2988,1153,1138,696,0,1,0,0,2312,56,108,70,76,366
39153530902,4768,1488,1729,1543,3,5,0,0,3883,70,29,68,130,588
39153530903,3731,1247,1318,1162,1,3,0,0,3074,46,7,60,84,460
39153531001,2336,878,757,698,1,1,0,0,2023,23,3,18,43,226
39153531002,3143,1378,943,818,4,0,0,0,2681,45,11,33,65,308
39153531101,1689,711,560,415,3,0,0,0,1459,29,5,17,18,161
39153531102,2906,1058,830,1016,1,1,0,0,2483,42,8,39,54,280
39153531103,1999,755,611,632,0,1,0,0,1694,28,7,22,50,198
39153531405,2973,1210,855,907,0,1,0,0,2426,51,24,69,81,322
39153531406,3489,1233,1082,1171,0,3,0,0,2799,51,13,59,133,434
39153531407,1921,747,530,641,0,3,0,0,1614,29,6,14,60,198
39153531501,2919,999,913,1003,1,3,0,0,2460,26,7,28,76,322
39153531502,2958,1043,862,1051,1,1,0,0,2409,51,9,36,96,357
39153531601,3083,1016,1005,1060,1,1,0,0,2601,36,5,20,67,354
39153531602,2138,724,642,771,1,0,0,0,1811,21,2,14,57,233
39153531701,2631,933,765,927,3,3,0,0,2237,33,6,13,58,284
39153531702,2981,1000,863,1113,1,4,0,0,2566,28,5,17,44,321
39153531801,3414,1249,1163,998,0,4,0,0,2886,38,15,27,67,381
39153531802,2760,1049,959,748,3,1,0,0,2314,39,8,39,56,304
39153532001,2424,951,679,790,1,3,0,0,2041,23,2,7,61,290
39153532003,2933,968,846,1114,2,3,0,0,2476,45,5,29,70,308
39153532004,2563,875,848,835,1,4,0,0,2099,28,18,26,81,311
39153532202,4625,1579,1791,1252,2,1,0,0,3446,86,172,101,216,604
39153532301,4600,1484,1222,1889,1,4,0,0,3580,81,11,131,175,622
39153532302,4375,1372,1530,1472,1,0,0,0,3307,62,23,118,153,712
39153532501,2475,846,679,946,4,0,0,0,1921,42,8,35,128,341
39153532502,2453,849,636,966,1,1,0,0,1819,54,9,72,106,393
39153532600,2168,755,681,731,0,1,0,0,1691,25,22,35,71,324
39153532701,5670,2033,2086,1544,5,2,0,0,3869,136,428,278,213,746
39153532702,2245,1026,704,514,0,1,0,0,1638,57,39,116,76,319
39153532703,4114,1429,1448,1234,1,2,0,0,3026,81,156,98,141,612
39153532705,5121,1715,1628,1774,4,0,0,0,3914,68,104,84,168,783
39153532706,2933,913,1055,961,1,3,0,0,2251,62,26,36,128,430
39153532708,3926,1345,1404,1173,1,3,0,0,2890,127,81,85,144,599
39153532901,1256,367,416,470,1,2,0,0,1027,12,4,9,50,154
39153532902,6349,2144,2164,2036,2,3,0,0,4997,124,118,149,228,733
39153532999,4304,1474,1200,1629,0,1,0,0,3586,61,9,53,96,499
39153533000,1063,388,366,307,0,2,0,0,912,15,3,8,27,98
39153533101,3561,1206,945,1408,2,0,0,0,2845,76,3,93,103,441
39153533102,1874,657,559,655,0,3,0,0,1489,34,0,42,55,254
39153533200,4125,1489,1074,1554,5,3,0,0,3209,82,11,142,117,564
39153533400,3969,1405,1599,956,6,2,0,0,2810,84,449,56,125,445
39153533501,5844,2311,1874,1659,0,0,0,0,4165,132,79,385,288,795
39153533502,2894,918,937,1038,0,1,0,0,2327,38,27,40,79,383
39153534000,5538,1836,1653,2047,1,1,0,0,4283,116,15,198,144,782
39153534100,1973,749,428,795,1,0,0,0,1518,34,7,77,77,260
39155920300,1766,685,824,256,0,1,0,0,1414,32,44,14,34,228
39155920400,1374,686,561,127,0,0,0,0,1079,38,101,5,22,129
39155920700,2033,645,1151,234,1,2,0,0,1103,15,737,9,11,158
39155920800,1101,587,407,107,0,0,0,0,863,31,97,4,11,95
39155920900,2140,643,1326,170,1,0,0,0,1114,35,824,11,26,130
39155921000,3377,1147,1813,416,1,0,0,0,2302,65,669,12,48,281
39155921100,1992,890,880,219,1,2,0,0,1502,47,184,8,37,214
39155921200,993,362,454,177,0,0,0,0,713,24,146,4,25,81
39155921300,1520,559,633,327,1,0,0,0,1204,20,41,17,34,204
39155921400,2595,638,1417,538,1,1,0,0,2071,50,20,19,82,353
39155921500,3879,1383,1797,695,0,4,0,0,3107,86,93,16,95,482
39155921600,2320,804,1232,284,0,0,0,0,1420,50,580,16,34,220
39155930101,1841,625,526,688,1,1,0,0,1572,9,4,15,37,204
39155930102,1683,533,595,555,0,0,0,0,1426,17,0,10,43,187
39155930200,1609,519,505,585,0,0,0,0,1372,16,2,10,28,181
39155930300,2116,727,633,755,0,1,0,0,1768,32,2,4,44,266
39155930400,2376,927,611,835,0,3,0,0,2051,11,5,4,37,268
39155930500,1914,979,372,563,0,0,0,0,1636,26,31,11,24,186
39155930600,2369,875,737,754,2,1,0,0,2034,31,6,8,40,250
39155930700,2766,974,981,809,1,1,0,0,2332,31,10,4,39,350
39155930800,3335,1084,1219,1028,4,0,0,0,2774,36,3,19,65,438
39155930900,5185,1602,1957,1622,3,1,0,0,4313,89,12,34,124,613
39155931000,4405,1329,1586,1485,2,3,0,0,3675,71,12,22,86,539
39155931100,1701,558,570,568,5,0,0,0,1409,22,5,3,32,230
39155931200,2926,848,1069,1007,1,1,0,0,2400,36,12,16,84,378
39155931300,2882,973,1049,853,4,3,0,0,2274,47,6,13,86,456
39155931400,2632,1128,1019,478,5,2,0,0,2057,56,59,15,90,355
39155931500,2741,885,1064,792,0,0,0,0,2169,57,3,18,84,410
39155931601,2868,944,1411,512,1,0,0,0,2327,50,7,14,82,388
39155931602,1951,551,1009,390,1,0,0,0,1510,40,21,19,63,298
39155931700,1170,424,492,253,0,1,0,0,924,19,71,10,27,119
39155931900,4003,1155,2282,562,2,2,0,0,2431,134,816,41,189,392
39155932000,4286,1308,1937,1040,1,0,0,0,3270,93,89,42,173,619
39155932200,1752,653,858,241,0,0,0,0,1386,34,59,14,51,208
39155932300,3834,1174,2011,644,4,1,0,0,3054,96,18,14,120,532
39155932500,2170,637,1085,447,1,0,0,0,1734,41,5,8,89,293
39155932600,1966,770,943,251,1,1,0,0,1609,42,24,16,38,237
39155932701,3730,1103,2132,494,0,1,0,0,3052,109,17,38,92,422
39155932702,1680,623,819,236,1,1,0,0,1396,43,8,9,32,192
39155932801,1693,628,806,257,1,1,0,0,1438,40,14,13,28,160
39155932802,1931,760,880,291,0,0,0,0,1634,28,17,12,39,201
