9621.00,1424.00,15.00,104.00,79.00,91.00,175.00,224.00,275.00,270.00,137.00,36.00,630.00,354.00,440.00,0.00,0.00,1246.00,18.00,0.00,9.00,15.00,136.00,1246.00,17.00,6.00,4.00,1.00,2.00,136.00,5.00,0.00,0.00,0.00,0.00,0.00,1419.00,65.00,1121.00,473.00,599.00,819.00,0.00,348.00,904.00,334.00,611.00,602.00,59.00,0.00,748.00,96.00,390.00,564.00,206.00,431.00,5.00,888.00,2091.00,629.00,1116.00,1107.00,13.00,1273.00,1475.00,201.00,233.00,219.00,1880.00,304.00,535.00,932.00,1133.00,188.00,1692.00,9.00,672.00,1246.00,173.00,1551.00,310.00,43.00,1187.00,492.00,77.00,77.00,173.00,102.00,553.00,0.00,72.00,0.00,985.00,38.00,1.00,367.00,433.00,90.00,601.00,110.00,2.00
9622.00,2835.00,38.00,142.00,156.00,214.00,419.00,410.00,561.00,502.00,296.00,86.00,1489.00,638.00,708.00,0.00,0.00,2498.00,30.00,2.00,20.00,17.00,268.00,2498.00,30.00,5.00,4.00,7.00,7.00,268.00,5.00,0.00,0.00,0.00,0.00,0.00,2830.00,180.00,2111.00,1140.00,1108.00,1448.00,0.00,589.00,1627.00,588.00,1046.00,1048.00,569.00,1.00,1321.00,192.00,669.00,972.00,343.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9623.00,1589.00,11.00,89.00,79.00,94.00,177.00,249.00,295.00,367.00,175.00,42.00,776.00,340.00,473.00,0.00,0.00,1412.00,28.00,1.00,1.00,22.00,125.00,1412.00,28.00,7.00,1.00,1.00,0.00,125.00,6.00,0.00,0.00,0.00,0.00,0.00,1583.00,75.00,1247.00,530.00,397.00,843.00,0.00,279.00,964.00,299.00,590.00,510.00,46.00,0.00,713.00,30.00,164.00,389.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9624.00,2140.00,17.00,128.00,106.00,133.00,317.00,303.00,454.00,413.00,208.00,59.00,866.00,612.00,662.00,0.00,0.00,1844.00,21.00,3.00,9.00,22.00,241.00,1844.00,18.00,10.00,2.00,1.00,1.00,241.00,15.00,0.00,0.00,0.00,0.00,0.00,2125.00,86.00,1621.00,700.00,841.00,1153.00,0.00,445.00,1278.00,423.00,718.00,800.00,11.00,0.00,1071.00,121.00,433.00,773.00,281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9625.00,1189.00,19.00,87.00,66.00,83.00,179.00,172.00,235.00,212.00,95.00,40.00,577.00,241.00,371.00,0.00,0.00,1046.00,25.00,4.00,2.00,12.00,100.00,1046.00,22.00,6.00,0.00,2.00,0.00,100.00,7.00,0.00,0.00,2.00,0.00,0.00,1180.00,30.00,919.00,387.00,470.00,630.00,0.00,40.00,699.00,219.00,499.00,409.00,7.00,0.00,544.00,9.00,221.00,57.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9626.00,1517.00,26.00,77.00,96.00,127.00,209.00,238.00,276.00,264.00,141.00,44.00,725.00,327.00,465.00,0.00,0.00,1355.00,15.00,2.00,5.00,9.00,131.00,1355.00,14.00,6.00,1.00,1.00,1.00,131.00,7.00,0.00,0.00,0.00,0.00,0.00,1510.00,39.00,1125.00,469.00,442.00,763.00,0.00,256.00,917.00,250.00,541.00,505.00,2.00,0.00,727.00,4.00,273.00,496.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9627.00,2888.00,43.00,156.00,146.00,166.00,383.00,403.00,487.00,561.00,379.00,158.00,1230.00,618.00,1040.00,0.00,0.00,2566.00,44.00,1.00,15.00,26.00,236.00,2566.00,42.00,6.00,3.00,7.00,4.00,236.00,24.00,1.00,2.00,0.00,0.00,0.00,2861.00,151.00,2320.00,1132.00,1244.00,1728.00,0.00,832.00,1973.00,731.00,1370.00,1343.00,28.00,8.00,1637.00,230.00,923.00,1265.00,537.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9628.00,2558.00,22.00,131.00,192.00,195.00,323.00,345.00,499.00,514.00,275.00,54.00,1131.00,758.00,669.00,0.00,0.00,2148.00,41.00,3.00,34.00,41.00,291.00,2148.00,38.00,15.00,5.00,19.00,7.00,291.00,5.00,1.00,0.00,0.00,0.00,0.00,2552.00,98.00,2009.00,911.00,891.00,1388.00,0.00,526.00,1531.00,585.00,989.00,969.00,93.00,2.00,1215.00,69.00,412.00,945.00,361.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9630.00,3452.00,43.00,215.00,257.00,226.00,443.00,463.00,662.00,660.00,351.00,126.00,1768.00,732.00,952.00,0.00,0.00,2919.00,82.00,3.00,42.00,37.00,369.00,2919.00,81.00,19.00,7.00,16.00,18.00,369.00,21.00,1.00,0.00,0.00,1.00,0.00,3429.00,150.00,2670.00,1256.00,1549.00,1934.00,0.00,865.00,2172.00,750.00,1534.00,1427.00,178.00,62.00,1789.00,270.00,967.00,1398.00,549.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9631.00,1997.00,27.00,135.00,196.00,193.00,299.00,327.00,341.00,302.00,135.00,39.00,1251.00,431.00,315.00,0.00,0.00,1736.00,50.00,4.00,10.00,22.00,175.00,1736.00,49.00,5.00,7.00,1.00,5.00,175.00,6.00,0.00,0.00,1.00,0.00,0.00,1990.00,63.00,1238.00,454.00,624.00,785.00,0.00,286.00,939.00,218.00,584.00,496.00,43.00,17.00,714.00,68.00,322.00,491.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9632.00,1949.00,23.00,105.00,139.00,152.00,313.00,275.00,386.00,334.00,160.00,59.00,1092.00,387.00,470.00,0.00,0.00,1667.00,41.00,1.00,15.00,29.00,196.00,1667.00,36.00,8.00,10.00,1.00,6.00,196.00,7.00,0.00,0.00,0.00,0.00,0.00,1942.00,83.00,1405.00,618.00,783.00,965.00,0.00,382.00,1092.00,360.00,759.00,670.00,78.00,18.00,879.00,125.00,423.00,645.00,237.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
