FULLCODE,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
48201252304,1755,1370,190,195,0,0,385,763,510,38,13,46
48201252305,3677,2874,438,365,0,0,888,1996,641,63,34,55
48201252306,3034,2287,318,429,0,0,697,1870,336,33,24,74
48201252400,2905,1864,614,427,0,0,1187,1557,23,32,13,93
48201252500,1320,843,199,278,0,0,488,767,1,20,7,37
48201252601,1088,628,212,248,0,0,495,518,4,9,7,55
48201252602,1163,619,292,252,0,0,552,541,4,21,8,37
48201252700,2351,759,1180,412,0,0,1684,414,48,8,21,176
48201252800,3760,2769,644,347,0,0,1117,789,1709,20,8,117
48201252901,1518,473,700,345,0,0,1111,271,18,10,12,96
48201252902,3215,1280,1207,728,0,0,2032,859,48,26,31,219
48201253000,2401,1631,538,232,0,0,920,539,836,11,8,87
48201253101,3245,1969,734,542,0,0,1446,1217,368,55,26,133
48201253102,3228,1816,897,515,0,0,1375,1206,333,110,36,168
48201253201,3861,1413,1954,494,0,0,2492,804,267,30,28,240
48201253202,2676,1394,568,714,0,0,1370,921,159,35,34,157
48201253300,2198,884,1002,312,0,0,1378,583,47,15,23,152
48201253501,2506,1404,566,536,0,0,1209,800,264,41,44,148
48201253502,1445,1074,223,148,0,0,575,578,209,5,17,61
48201253601,2144,945,848,351,0,0,1285,539,103,37,66,114
48201253602,1047,827,80,140,0,0,335,323,311,22,13,43
48201253700,2214,1240,530,444,0,0,1054,762,232,39,14,113
48201253800,3629,2026,922,681,0,0,1712,1364,313,35,27,178
48201253900,1983,872,656,455,0,0,1176,531,126,28,19,103
48201254000,1697,867,440,390,0,0,943,500,140,16,13,85
48201254100,2013,1249,332,432,0,0,814,962,129,13,17,78
48201254200,1414,900,190,324,0,0,483,814,44,7,9,57
48201254300,2212,1394,329,489,0,0,833,1069,196,9,9,96
48201254400,1298,986,106,206,0,0,280,832,138,3,3,42
48201254600,1639,1163,207,269,0,0,469,996,121,12,4,37
48201254700,1276,511,527,238,0,0,746,344,77,14,10,85
48201254800,1186,873,119,194,0,0,275,655,216,6,6,28
48201310101,2417,1453,384,580,0,0,1146,786,103,88,43,251
48201310102,1212,972,114,126,0,0,478,409,172,28,21,104
48201310200,1827,978,340,509,0,0,879,306,224,172,60,186
48201310300,2843,1989,319,535,0,0,1032,1498,29,96,36,152
48201310400,1724,1486,114,124,0,0,235,1398,15,14,16,46
48201310500,1937,1599,124,214,0,0,318,1520,30,15,10,44
48201310600,2710,2126,244,340,0,0,607,1970,10,30,16,77
48201310700,1816,1325,258,233,0,0,547,1112,10,55,16,76
48201310800,877,672,116,89,0,0,195,616,10,9,10,37
48201310900,2172,1889,112,171,0,0,244,1869,8,12,6,33
48201311001,1392,1131,81,180,0,0,119,1235,5,5,2,26
48201311002,1374,1209,64,101,0,0,106,1224,2,11,3,28
48201311100,2180,1828,113,239,0,0,144,1995,2,7,7,25
48201311200,2113,1756,188,169,0,0,287,1734,50,7,5,30
48201311300,2333,1978,156,199,0,0,177,2084,4,12,15,41
48201311400,606,476,31,99,0,0,90,405,85,3,2,21
48201311501,1275,1048,79,148,0,0,123,1096,11,16,3,26
48201311502,1412,1208,78,126,0,0,111,1207,6,73,1,14
48201311600,467,431,9,27,0,0,117,312,12,6,6,14
48201311701,1097,922,83,92,0,0,172,844,44,9,11,17
48201311702,422,389,15,18,0,0,82,195,116,8,2,19
48201311800,1514,1251,103,160,0,0,184,1258,1,18,5,48
48201311900,1028,813,72,143,0,0,155,788,14,35,12,24
48201312000,1401,1105,135,161,0,0,388,141,691,61,25,95
48201312200,1254,1185,26,43,0,0,157,123,914,21,14,25
48201312300,1438,1116,101,221,0,0,390,192,665,90,29,72
48201312400,1219,1156,32,31,0,0,163,77,919,17,11,32
48201312501,1892,1096,331,465,0,0,867,258,360,181,67,159
48201312502,1392,890,158,344,0,0,525,194,466,82,29,96
48201312601,1695,930,364,401,0,0,954,166,128,127,92,228
48201312602,1412,846,327,239,0,0,756,136,125,162,70,163
48201312603,1827,1202,229,396,0,0,603,259,506,233,89,137
48201312700,1869,1408,60,401,0,0,455,153,1073,34,39,115
48201312800,1307,1268,7,32,0,0,204,78,935,19,14,57
48201312901,966,900,21,45,0,0,99,33,799,14,7,14
48201312902,1459,1369,44,46,0,0,135,59,1183,27,18,37
48201313000,1895,1668,77,150,0,0,251,151,1335,47,50,61
48201313101,1256,663,254,339,0,0,671,196,77,124,68,120
48201313102,1109,498,288,323,0,0,592,106,38,178,73,122
48201313201,1230,1147,38,45,0,0,99,60,1002,33,15,21
48201313202,1729,1560,69,100,0,0,241,115,1293,31,17,32
48201313300,2152,2004,51,97,0,0,160,176,1743,28,13,32
48201313400,2085,1848,42,195,0,0,306,278,1390,24,14,73
48201313500,1586,1478,25,83,0,0,130,166,1236,20,11,23
48201313600,2877,2638,51,188,0,0,319,403,2043,35,12,65
48201313700,1872,1796,34,42,0,0,123,99,1612,9,11,18
48201313801,1151,1135,10,6,0,0,174,61,864,7,9,36
48201313802,1431,1395,20,16,0,0,150,98,1139,20,3,21
48201313901,1144,686,122,336,0,0,489,170,267,84,41,93
48201313902,1197,752,150,295,0,0,476,139,314,117,56,95
48201314001,1242,682,182,378,0,0,516,197,138,213,70,108
48201314003,863,421,119,323,0,0,392,125,43,135,59,109
48201314004,614,436,22,156,0,0,181,65,278,33,31,26
48201314005,1184,685,190,309,0,0,535,159,203,152,46,89
48201314301,922,802,23,97,0,0,153,57,655,15,24,18
48201314302,890,809,22,59,0,0,128,74,628,28,12,20
48201314401,619,321,97,201,0,0,281,92,19,121,45,61
48201314402,672,335,104,233,0,0,300,109,24,121,43,75
48201320100,868,725,73,70,0,0,127,674,11,25,5,26
48201320201,696,594,29,73,0,0,104,563,6,3,6,14
48201320202,1389,832,261,296,0,0,255,730,8,362,6,28
48201320500,1926,1612,145,169,0,0,221,1660,1,2,3,39
48201320601,964,752,98,114,0,0,148,774,4,14,6,18
48201320602,1651,1352,109,190,0,0,166,1323,118,9,8,27
48201320700,1645,1147,190,308,0,0,419,979,56,135,6,50
48201320800,2153,1747,180,226,0,0,242,1829,1,30,11,40
48201320901,1299,1027,82,190,0,0,222,821,214,24,4,14
48201320902,1593,1217,181,195,0,0,265,1243,7,44,3,31
48201321001,951,688,81,182,0,0,234,611,54,23,9,20
48201321002,2283,1693,307,283,0,0,477,1708,8,32,14,44
48201321101,1596,955,230,411,0,0,492,658,161,155,52,78
48201321102,2178,1479,362,337,0,0,519,1400,25,126,38,70
48201321200,979,774,97,108,0,0,271,640,21,3,9,35
48201321301,615,478,30,107,0,0,194,347,29,8,8,29
48201321302,763,503,167,93,0,0,227,497,6,6,7,20
48201321401,1887,1484,177,226,0,0,257,1567,11,8,8,36
48201321402,1818,1406,210,202,0,0,302,1468,5,9,13,21
48201321500,686,619,39,28,0,0,83,548,18,8,8,21
48201321600,2824,2034,525,265,0,0,642,2081,6,13,16,66
48201321700,1598,1191,256,151,0,0,336,1185,1,25,6,45
48201321800,1579,1288,146,145,0,0,209,1317,3,4,7,39
48201321900,2068,1604,214,250,0,0,372,1632,4,9,7,44
48201322000,616,514,45,57,0,0,134,428,19,9,4,22
48201322100,1430,1049,131,250,0,0,286,1093,5,10,7,29
48201322200,589,434,70,85,0,0,100,467,0,4,2,16
48201322600,2533,1549,581,403,0,0,954,1457,9,17,8,88
48201322701,1230,831,222,177,0,0,369,817,3,5,3,33
48201322702,1778,1215,335,228,0,0,507,1199,4,6,6,56
48201322800,2450,1845,288,317,0,0,460,1927,4,7,4,48
48201322900,1442,1119,133,190,0,0,259,1132,4,6,4,37
48201323000,1272,1105,114,53,0,0,298,901,12,3,17,41
48201323100,952,665,103,184,0,0,213,694,12,8,2,23
48201323200,2370,1605,458,307,0,0,701,1552,17,15,13,72
48201323300,964,762,100,102,0,0,240,673,17,2,8,24
48201323400,2452,1730,383,339,0,0,624,1708,9,15,15,81
48201323500,1486,1165,171,150,0,0,510,858,37,20,9,52
48201323601,1508,854,347,307,0,0,710,674,13,17,14,80
48201323602,2836,1511,911,414,0,0,1165,1393,14,138,28,98
48201323701,1849,900,668,281,0,0,1027,663,19,23,33,84
48201323702,1531,687,591,253,0,0,813,616,5,13,15,69
48201323801,1821,1188,395,238,0,0,618,1104,3,18,7,71
48201323802,1924,1148,478,298,0,0,773,1064,12,9,20,46
48201323900,1292,795,296,201,0,0,645,570,11,8,13,45
48201324000,3290,1531,1269,490,0,0,1464,1392,6,212,55,161
48201324101,1935,1490,173,272,0,0,291,1574,7,8,16,39
48201324102,5,1,2,2,0,0,4,1,0,0,0,0
48201324200,585,506,29,50,0,0,23,557,0,0,1,4
48201330101,2680,2409,65,206,0,0,329,1248,1000,21,14,68
48201330102,1371,1247,44,80,0,0,165,475,682,16,8,25
48201330200,2020,1848,46,126,0,0,179,640,1129,13,18,41
48201330301,3402,2830,217,355,0,0,491,1882,664,119,92,154
48201330302,3243,2885,136,222,0,0,328,1394,1429,30,11,51
48201330303,1956,1749,83,124,0,0,281,589,1003,30,18,35
48201330400,2323,2029,89,205,0,0,333,954,973,15,6,42
48201330500,2406,2054,126,226,0,0,453,858,947,41,22,85
48201330600,3972,3536,145,291,0,0,526,1064,2243,62,12,65
48201330700,3379,2974,124,281,0,0,562,1557,1122,34,14,90
48201330801,2366,1806,164,396,0,0,614,843,692,71,25,121
48201330802,5220,4573,282,365,0,0,650,808,3431,161,63,107
48201330901,4788,4057,301,430,0,0,665,827,2804,202,108,182
48201330902,886,670,92,124,0,0,174,541,131,12,7,21
48201331100,2759,2674,39,46,0,0,238,285,2165,15,12,44
48201331200,2602,2432,38,132,0,0,307,147,2048,27,12,61
48201331300,3661,3541,37,83,0,0,213,217,3154,24,14,39
48201331400,1244,1219,6,19,0,0,119,51,1028,27,3,16
48201331501,2972,2865,41,66,0,0,158,168,2586,21,10,29
48201331502,3477,3133,125,219,0,0,366,440,2491,56,36,88
48201331602,1418,1300,33,85,0,0,354,201,755,17,8,83
48201331603,3181,3053,49,79,0,0,216,221,2668,14,14,48
48201331604,1841,1730,37,74,0,0,160,139,1468,13,7,54
48201331700,2585,2491,34,60,0,0,170,207,2138,16,14,40
48201331800,2176,2044,29,103,0,0,190,218,1710,25,4,29
48201331900,2395,2289,27,79,0,0,143,172,2024,19,4,33
48201332000,3236,3101,35,100,0,0,344,414,2357,31,10,80
48201332100,1509,1446,21,42,0,0,122,446,897,17,3,24
48201332200,2725,2580,48,97,0,0,197,671,1790,17,3,47
48201332300,1949,1860,24,65,0,0,96,307,1505,5,10,26
48201332400,3175,3065,34,76,0,0,138,226,2754,11,13,33
48201332500,2079,1894,83,102,0,0,250,670,1105,13,9,32
48201332600,3214,2857,125,232,0,0,383,1530,1192,28,14,67
48201332700,1100,929,60,111,0,0,161,897,11,4,5,22
48201332800,1430,1235,65,130,0,0,318,978,75,10,7,42
48201332900,1725,1345,111,269,0,0,256,1360,25,28,12,44
48201333000,1421,1076,154,191,0,0,230,1116,6,31,11,27
48201333100,1424,1033,184,207,0,0,348,465,178,387,10,36
48201333201,1659,1284,124,251,0,0,441,860,240,62,13,43
48201333203,957,756,111,90,0,0,258,509,114,43,4,29
48201333204,341,323,11,7,0,0,71,73,182,3,2,10
48201333205,464,430,14,20,0,0,139,111,193,4,4,13
48201333301,1362,1005,58,299,0,0,330,591,337,35,8,61
48201333302,1438,1089,157,192,0,0,228,1074,12,82,5,37
48201333501,915,727,65,123,0,0,212,470,189,27,3,14
48201333502,856,683,71,102,0,0,216,489,112,13,2,24
48201333600,1748,1218,356,174,0,0,659,945,51,27,10,56
48201333700,1444,1093,185,166,0,0,276,1004,51,62,13,38
48201333801,1181,869,123,189,0,0,257,780,65,39,10,30
48201333802,2831,2270,290,271,0,0,533,1503,620,90,13,72
48201333903,1466,987,181,298,0,0,370,794,116,136,15,35
48201333904,2260,1417,374,469,0,0,678,1063,169,215,36,99
48201333905,2073,1376,322,375,0,0,422,1111,68,390,36,46
48201333906,2663,1737,511,415,0,0,456,1454,111,539,45,58
48201334001,1427,895,237,295,0,0,363,442,318,234,24,46
48201334002,874,490,119,265,0,0,402,250,123,22,23,54
48201334003,3273,1899,784,590,0,0,1187,1466,194,260,22,144
48201334101,3147,2127,301,719,0,0,985,371,1222,244,104,221
48201334102,4334,3745,185,404,0,0,563,893,2553,142,52,131
48201340101,698,351,62,285,0,0,321,147,101,20,56,53
48201340102,2456,1422,556,478,0,0,817,1030,143,250,120,96
48201340201,25,3,14,8,0,0,20,1,0,0,0,4
48201340202,5504,1952,2945,607,0,0,2933,730,38,882,475,446
48201340203,3390,1102,1857,431,0,0,2238,337,34,327,178,276
48201340301,3304,1138,1965,201,0,0,2056,251,15,522,194,266
48201340302,5051,1826,2701,524,0,0,3451,564,20,381,190,445
48201340400,1119,359,697,63,0,0,800,104,5,86,32,92
48201340501,2471,978,1111,382,0,0,1712,381,54,60,59,205
48201340502,788,439,171,178,0,0,461,175,36,17,27,72
48201340600,1833,628,1005,200,0,0,1351,251,7,49,32,143
48201340701,2364,1010,922,432,0,0,1447,530,37,65,99,186
48201340702,1880,810,796,274,0,0,1227,311,32,74,93,143
48201340800,3901,1476,2000,425,0,0,2440,608,39,350,203,261
48201340900,1715,820,316,579,0,0,956,406,106,47,81,119
48201341001,1747,799,443,505,0,0,1043,340,91,60,72,141
48201341002,1991,888,610,493,0,0,1207,434,64,67,76,143
48201341101,611,288,195,128,0,0,345,168,27,23,13,35
48201341102,874,353,136,385,0,0,557,162,33,20,35,67
48201341201,1951,920,558,473,0,0,1100,342,178,115,77,139
48201341203,1430,405,735,290,0,0,1052,140,15,39,41,143
48201341204,2120,740,981,399,0,0,1562,243,28,65,51,171
48201341302,1245,529,275,441,0,0,761,209,68,39,71,97
48201341303,1863,968,623,272,0,0,1293,281,33,63,58,135
48201341304,1109,399,349,361,0,0,727,156,44,36,36,110
48201341400,4055,1247,2356,452,0,0,3024,381,20,160,121,349
48201341501,4339,1258,2359,722,0,0,3241,510,26,109,76,377
48201341502,2784,805,1425,554,0,0,2067,286,29,86,57,259
48201341600,4273,1321,2142,810,0,0,3142,546,41,91,93,360
48201341700,1749,534,853,362,0,0,1270,305,14,19,23,118
48201341800,1376,423,697,256,0,0,1001,235,17,19,18,86
48201342001,4831,1433,2880,518,0,0,3168,1083,6,159,117,298
48201342002,2519,1016,1077,426,0,0,1370,813,12,130,63,131
48201342100,2591,1098,1147,346,0,0,1389,959,4,83,35,121
48201342200,1706,1006,427,273,0,0,781,788,14,16,13,94
48201342300,2920,1413,892,615,0,0,1534,1156,14,28,42,146
48201342400,1605,873,458,274,0,0,708,774,7,16,17,83
48201342500,3847,1257,1953,637,0,0,2691,895,4,31,31,195
48201342700,3066,985,1563,518,0,0,2187,661,12,19,23,164
48201342801,3192,989,1819,384,0,0,2112,770,8,50,41,211
48201342802,2741,765,1669,307,0,0,1951,557,5,40,26,162
48201342900,4503,1505,2305,693,0,0,3027,1084,14,58,38,282
48201343000,3684,1568,1402,714,0,0,2090,1176,57,62,70,229
48201343100,2692,1035,1195,462,0,0,1764,666,38,24,28,172
48201343200,3550,1307,1639,604,0,0,2215,1006,33,45,31,220
48201343301,2563,923,1259,381,0,0,1624,742,24,11,21,141
48201343302,2969,1114,1353,502,0,0,1908,790,43,37,31,160
48201343601,3,0,1,2,0,0,2,1,0,0,0,0
48201343602,2016,832,762,422,0,0,1260,531,64,18,18,125
48201343700,1828,960,464,404,0,0,890,560,247,26,15,90
48201350101,2937,1384,1026,527,0,0,648,710,207,971,268,133
48201350102,3631,1277,1973,381,0,0,2116,611,98,481,124,201
48201350103,4101,2151,1410,540,0,0,1517,1610,180,526,92,176
48201350104,2372,1243,748,381,0,0,728,783,251,475,47,88
48201350201,2368,1469,498,401,0,0,826,1169,116,84,57,116
48201350202,2838,1665,797,376,0,0,1052,1325,88,235,28,110
48201350300,4082,2214,1405,463,0,0,1867,1480,218,284,61,172
48201350400,2970,1911,606,453,0,0,862,1347,320,283,53,105
48201350500,3250,1840,769,641,0,0,983,1333,182,481,145,126
48201350601,2701,1099,1142,460,0,0,1656,573,73,144,78,177
48201350603,2890,1267,1174,449,0,0,1490,627,92,306,194,181
48201350604,2366,912,1014,440,0,0,1445,433,73,177,82,156
48201350700,1419,493,700,226,0,0,1000,271,10,16,32,90
48201350801,2503,1016,922,565,0,0,1599,593,57,50,45,159
48201350803,1392,572,496,324,0,0,915,307,47,47,23,53
48201350804,3383,1133,1739,511,0,0,1955,441,62,351,320,254
48201410101,1135,747,151,237,0,0,470,218,237,72,48,90
48201410102,2126,1201,270,655,0,0,1063,293,395,151,57,167
48201410201,1242,581,254,407,0,0,804,193,18,57,45,125
48201410202,2290,1164,562,564,0,0,1442,351,21,151,103,222
48201410300,2707,1192,785,730,0,0,1780,331,48,137,120,291
48201410401,2807,1551,783,473,0,0,1907,312,26,197,107,258
48201410402,1866,1061,425,380,0,0,1218,266,9,128,74,171
48201410501,1326,812,251,263,0,0,861,197,9,90,50,119
48201410502,2060,1074,465,521,0,0,1350,310,19,117,61,203
48201410601,1730,811,245,674,0,0,1035,267,55,121,62,190
48201410602,1366,615,288,463,0,0,869,233,29,62,46,127
48201410703,2027,1148,371,508,0,0,1278,232,120,95,88,214
48201410704,1412,794,284,334,0,0,976,178,16,64,41,137
48201410705,415,219,84,112,0,0,279,40,5,27,16,48
48201410706,1101,634,143,324,0,0,615,130,177,44,30,105
48201410801,1776,992,347,437,0,0,1129,222,12,165,74,174
48201410802,1016,615,172,229,0,0,688,107,10,67,35,109
48201410900,1870,1078,391,401,0,0,1185,247,23,136,72,207
48201411001,1290,530,472,288,0,0,856,123,13,56,66,176
48201411002,1226,587,318,321,0,0,757,142,14,95,60,158
48201411003,1382,585,399,398,0,0,874,136,15,124,67,166
48201411100,2389,994,1171,224,0,0,1712,175,15,165,80,242
48201411200,1455,477,873,105,0,0,1094,83,2,57,65,154
48201411301,1425,512,515,398,0,0,909,178,37,70,77,154
48201411302,1784,619,536,629,0,0,1056,214,57,112,100,245
48201411400,2280,862,1243,175,0,0,1796,93,7,113,71,200
48201411503,1640,764,443,433,0,0,1066,189,35,92,76,182
48201411504,1398,622,321,455,0,0,851,207,45,73,61,161
48201411505,1668,682,601,385,0,0,1073,203,23,82,69,218
48201411506,1172,522,316,334,0,0,721,136,17,79,47,172
48201411507,1185,545,298,342,0,0,683,187,40,73,68,134
48201411600,1941,737,900,304,0,0,1273,178,15,111,112,252
48201411700,1389,719,218,452,0,0,796,250,67,90,40,146
48201411801,1714,734,651,329,0,0,1070,187,27,194,71,165
48201411802,1647,763,480,404,0,0,1025,187,24,148,72,191
48201411901,1516,872,457,187,0,0,1107,119,8,75,35,172
48201411902,1503,842,358,303,0,0,982,131,30,106,75,179
48201412000,2793,1401,1016,376,0,0,2021,153,12,185,86,336
48201412201,1566,908,451,207,0,0,1012,121,9,184,67,173
48201412202,1992,1055,630,307,0,0,1229,172,24,234,105,228
48201412300,4935,2273,2282,380,0,0,3373,313,11,459,245,534
48201412400,3230,1364,1688,178,0,0,2259,182,2,310,157,320
48201412500,1302,617,558,127,0,0,874,103,19,123,48,135
48201412600,2590,1230,1195,165,0,0,1722,178,7,274,104,305
48201412700,2309,1033,1015,261,0,0,1302,220,7,379,146,255
48201412800,3373,1473,1597,303,0,0,1726,223,16,690,217,501
48201412901,688,361,99,228,0,0,384,107,52,24,27,94
48201412902,1543,828,442,273,0,0,851,186,102,169,52,183
48201413000,2101,1045,803,253,0,0,1214,220,32,276,112,247
48201413100,2213,1003,1030,180,0,0,1436,203,16,213,105,240
48201413203,650,287,158,205,0,0,394,83,22,56,30,65
48201413204,397,207,66,124,0,0,221,84,30,21,12,29
48201413205,769,407,163,199,0,0,373,124,55,71,55,91
48201413206,1095,530,226,339,0,0,572,156,34,128,76,129
48201413301,2488,1388,657,443,0,0,1253,319,326,262,109,219
48201413302,2349,1119,925,305,0,0,1394,278,21,296,114,246
48201420100,1112,895,113,104,0,0,419,200,272,90,40,91
48201420200,1373,779,378,216,0,0,697,390,48,87,44,107
48201420300,2326,1258,783,285,0,0,1481,249,140,102,76,278
48201420400,2430,1288,864,278,0,0,1682,338,40,109,37,224
48201420500,835,668,111,56,0,0,250,339,51,123,10,62
48201420600,1392,744,472,176,0,0,910,195,35,92,39,121
48201420700,2066,1051,809,206,0,0,1207,181,23,219,108,328
48201420800,1605,719,709,177,0,0,891,130,10,246,69,259
48201420900,4830,2140,2315,375,0,0,2624,301,16,835,299,755
48201421000,1900,808,886,206,0,0,1081,183,4,318,114,200
48201421101,1073,892,83,98,0,0,454,327,56,70,45,121
48201421103,406,252,6,148,0,0,46,78,134,20,48,80
48201421104,437,402,15,20,0,0,95,269,6,0,16,51
48201421203,189,162,12,15,0,0,61,75,22,9,8,14
48201421204,435,369,26,40,0,0,147,160,49,17,21,41
48201421205,218,207,5,6,0,0,26,131,25,4,18,14
48201421206,107,101,3,3,0,0,8,81,1,3,3,11
48201421301,378,341,12,25,0,0,144,145,39,1,20,29
48201421302,1152,904,116,132,0,0,170,168,94,58,516,146
48201421401,481,414,21,46,0,0,74,164,26,34,123,60
48201421402,343,322,5,16,0,0,46,214,8,8,14,53
48201421403,863,711,88,64,0,0,153,524,39,38,53,56
48201421501,871,604,104,163,0,0,317,343,57,59,26,69
48201421502,890,770,61,59,0,0,119,236,278,37,82,138
48201421601,367,339,7,21,0,0,43,263,30,9,4,18
48201421602,785,503,173,109,0,0,289,286,15,87,36,72
48201421700,2493,1181,946,366,0,0,1280,400,37,293,139,344
48201421801,919,574,76,269,0,0,384,165,246,24,36,64
48201421802,1649,807,523,319,0,0,902,205,78,202,78,184
48201421900,2131,1033,910,188,0,0,1325,187,17,105,96,401
48201422000,1864,918,765,181,0,0,1241,203,21,69,77,253
48201422100,3140,2008,753,379,0,0,1485,1037,183,134,75,226
48201422200,2249,2050,46,153,0,0,617,307,1136,26,28,135
48201422302,1339,1051,162,126,0,0,326,314,570,39,35,55
48201422303,1324,1019,31,274,0,0,429,219,541,13,9,113
48201422304,1213,1069,49,95,0,0,160,393,523,36,21,80
48201422403,1356,816,372,168,0,0,643,299,152,57,60,145
48201422404,573,354,125,94,0,0,268,175,49,25,7,49
48201422405,678,625,40,13,0,0,73,71,329,123,46,36
48201422406,870,776,61,33,0,0,178,198,409,17,26,42
48201422501,1115,724,257,134,0,0,528,202,173,58,31,123
48201422502,1450,860,494,96,0,0,805,255,144,48,34,164
48201422601,1259,823,268,168,0,0,456,505,133,32,40,93
48201422602,1366,731,382,253,0,0,753,412,12,34,54,101
48201422701,1901,1328,318,255,0,0,527,1114,73,68,38,81
48201422702,1635,1081,332,222,0,0,514,883,19,97,52,70
48201422800,1498,899,313,286,0,0,546,591,95,92,40,134
48201422900,1387,1050,155,182,0,0,344,616,214,78,57,78
48201423001,461,367,48,46,0,0,149,180,10,19,31,72
48201423002,674,354,165,155,0,0,305,245,27,15,24,58
48201423100,471,413,16,42,0,0,190,147,33,5,11,85
48201423201,1819,1318,306,195,0,0,537,655,371,82,46,128
48201423203,1101,774,154,173,0,0,262,256,362,103,23,95
48201423204,862,779,27,56,0,0,264,245,243,12,9,89
48201423301,2373,1453,589,331,0,0,1069,446,462,107,68,221
48201423303,985,643,110,232,0,0,514,82,199,27,22,141
48201423304,2200,1640,353,207,0,0,467,271,979,156,48,279
48201423401,2976,2071,468,437,0,0,723,403,1251,138,94,367
48201423402,2603,2087,273,243,0,0,235,521,1276,297,95,179
48201423500,1345,837,360,148,0,0,498,262,300,157,41,87
48201423600,3791,3190,300,301,0,0,741,1080,1637,109,58,166
48201430101,1905,710,819,376,0,0,1236,246,17,103,117,186
48201430102,1838,732,781,325,0,0,1136,217,44,81,139,221
48201430200,938,348,419,171,0,0,633,121,7,38,62,77
48201430300,3443,915,2346,182,0,0,2459,159,7,218,192,408
48201430400,2819,823,1766,230,0,0,1744,174,18,280,317,286
48201430500,1602,503,931,168,0,0,1011,148,10,155,112,166
48201430600,2935,775,1959,201,0,0,1950,132,1,322,247,283
48201430700,2121,552,1256,313,0,0,1396,165,9,295,106,150
48201430800,3547,1005,1970,572,0,0,2218,281,24,495,194,335
48201430900,4046,1232,2217,597,0,0,2440,299,15,499,304,489
48201431001,1850,586,1042,222,0,0,1211,205,15,154,110,155
48201431002,2078,601,1272,205,0,0,1490,180,13,104,92,199
48201431101,2049,903,558,588,0,0,1095,287,220,84,140,223
48201431102,1652,810,417,425,0,0,807,240,271,117,87,130
48201431203,492,238,85,169,0,0,179,118,43,14,75,63
48201431204,1448,511,606,331,0,0,926,183,39,60,126,114
48201431205,800,429,76,295,0,0,374,162,129,23,58,54
48201431206,701,256,277,168,0,0,414,71,84,30,47,55
48201431302,3118,996,1517,605,0,0,2078,349,70,115,180,326
48201431303,871,397,161,313,0,0,438,175,77,43,62,76
48201431304,1468,708,266,494,0,0,735,334,81,67,117,134
48201431401,1175,490,277,408,0,0,691,197,42,59,86,100
48201431403,825,346,274,205,0,0,478,136,16,61,63,71
48201431404,1161,462,339,360,0,0,688,172,19,85,82,115
48201431503,778,256,309,213,0,0,544,87,22,28,32,65
48201431504,1776,450,1142,184,0,0,1354,102,6,67,83,164
48201431505,1149,405,500,244,0,0,813,105,4,47,56,124
48201431506,1799,710,700,389,0,0,1118,223,63,84,120,191
48201431600,2803,643,1919,241,0,0,2218,148,6,67,108,256
48201431701,1762,612,858,292,0,0,1176,148,27,57,105,249
48201431702,2395,759,1475,161,0,0,1617,166,17,106,166,323
48201431801,1862,680,800,382,0,0,1152,212,37,86,131,244
48201431803,1235,504,284,447,0,0,657,197,67,69,103,142
48201431804,1385,549,417,419,0,0,762,231,35,104,111,142
48201431901,1145,484,273,388,0,0,556,165,80,107,106,131
48201431902,1072,470,240,362,0,0,515,140,92,95,91,139
48201432003,677,335,65,277,0,0,307,151,81,18,61,59
48201432004,1237,543,454,240,0,0,490,173,49,240,154,131
48201432005,691,527,91,73,0,0,324,149,49,47,55,67
48201432006,457,389,38,30,0,0,222,101,50,20,33,31
48201432101,748,404,76,268,0,0,266,182,117,51,78,54
48201432102,1340,537,429,374,0,0,743,194,105,74,81,143
48201432200,2097,1028,572,497,0,0,1027,458,168,110,153,181
48201432301,875,553,63,259,0,0,311,217,209,31,38,69
48201432302,539,409,21,109,0,0,114,121,243,16,21,24
48201432303,717,353,62,302,0,0,342,116,75,52,40,92
48201432401,1372,874,146,352,0,0,397,338,339,127,76,95
48201432402,638,409,45,184,0,0,165,133,216,26,27,71
48201432501,1291,777,221,293,0,0,480,394,172,90,73,82
48201432502,598,398,34,166,0,0,159,210,119,27,49,34
48201432600,995,462,386,147,0,0,581,137,129,29,55,64
48201432703,1053,510,276,267,0,0,582,217,58,54,43,99
48201432704,397,294,48,55,0,0,151,132,10,30,41,33
48201432705,288,252,19,17,0,0,115,110,18,1,7,37
48201432706,450,348,57,45,0,0,186,126,45,21,38,34
48201432803,757,643,40,74,0,0,190,224,140,54,70,79
48201432804,638,434,96,108,0,0,192,165,96,108,31,46
48201432805,226,198,2,26,0,0,61,93,22,11,16,23
48201432806,1110,885,165,60,0,0,410,365,66,158,43,68
48201432901,808,553,154,101,0,0,250,317,85,81,28,47
48201432903,373,278,62,33,0,0,110,162,10,54,15,22
48201432904,988,601,144,243,0,0,299,283,63,222,64,57
48201433003,939,803,85,51,0,0,101,197,101,477,16,47
48201433004,213,181,6,26,0,0,32,120,6,24,4,27
48201433005,424,359,25,40,0,0,71,58,73,152,20,50
48201433006,341,315,7,19,0,0,92,102,90,18,10,29
48201433007,196,139,20,37,0,0,25,30,1,126,3,11
48201433100,464,414,17,33,0,0,97,188,106,37,7,29
48201433201,1713,765,436,512,0,0,408,292,152,739,37,85
