GEOID20,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
18097310203,3416,838,462,2063,53,0,1519,238,1381,38,70,170
18097310204,3448,699,201,2488,60,0,811,216,2162,85,76,98
18097310305,3189,801,175,2148,65,0,846,229,1866,52,61,135
18097310306,3228,837,146,2217,28,0,667,293,2038,57,58,115
18097310308,2512,527,203,1757,25,0,664,133,1524,40,38,113
18097310309,2047,520,113,1403,11,0,632,114,1138,42,36,85
18097310310,2851,713,299,1799,40,0,1014,199,1361,58,63,156
18097310311,3935,787,328,2763,57,0,1199,225,2212,66,50,183
18097310312,3457,805,194,2421,37,0,949,215,2006,71,69,147
18097320105,3148,1051,619,1445,33,0,2172,117,346,52,81,380
18097320106,1770,553,481,719,17,0,1244,67,193,27,31,208
18097320107,1482,503,415,555,9,0,1176,31,27,28,35,185
18097320108,3148,1149,289,1653,57,0,1564,155,1109,53,58,209
18097320109,2241,649,622,947,23,0,1668,65,70,87,78,273
18097320202,3845,1183,1076,1475,111,0,3213,72,20,47,66,427
18097320203,1996,833,434,713,16,0,1563,82,73,27,46,205
18097320205,1499,776,263,449,11,0,1106,75,54,51,41,172
18097320206,1708,656,305,724,23,0,1094,88,315,35,38,138
18097320301,2875,762,1043,1041,29,0,2468,55,27,12,31,282
18097320303,1902,1100,175,604,23,0,1408,115,150,29,41,159
18097320305,2308,623,761,910,14,0,1903,28,59,33,56,229
18097320306,2833,1055,849,901,28,0,2316,68,45,51,48,305
18097320400,2266,740,516,987,23,0,1598,63,337,34,27,207
18097320500,2402,756,622,999,25,0,1851,56,225,20,23,227
18097320600,1923,833,459,613,18,0,1636,63,12,22,32,158
18097320700,1827,673,372,763,19,0,1495,51,12,32,24,213
18097320800,2772,738,982,944,108,0,2270,33,12,55,59,343
18097320901,4657,1217,783,2476,181,0,2710,146,1102,96,92,511
18097320902,2482,845,185,1331,121,0,1221,150,858,47,52,154
18097320903,2453,546,78,1792,37,0,523,195,1607,29,27,72
18097321001,1918,526,149,1216,27,0,663,152,960,29,15,99
18097321002,3633,748,454,2325,106,0,1807,105,1368,52,65,236
18097321100,3184,658,514,1977,35,0,1677,98,1098,41,38,232
18097321200,3991,1250,1027,1689,25,0,3353,97,17,46,50,428
18097321300,2009,797,384,815,13,0,1673,44,9,28,25,230
18097321400,4259,1382,876,1962,39,0,3204,136,397,53,69,400
18097321600,3700,915,474,2234,77,0,1875,84,1434,45,30,232
18097321700,3233,1180,608,1413,32,0,2605,72,127,44,32,353
18097321800,3038,937,670,1404,27,0,2522,63,32,41,53,327
18097321900,2997,1238,451,1244,64,0,2225,69,238,34,39,392
18097322000,2729,536,199,1929,65,0,979,64,1491,26,15,154
18097322100,2103,387,209,1421,86,0,865,53,1010,17,24,134
18097322200,1730,378,252,1077,23,0,969,32,542,24,16,147
18097322300,2041,702,306,1025,8,0,1570,30,169,25,31,216
18097322400,2187,611,170,1390,16,0,1176,59,777,22,15,138
18097322500,1210,311,49,833,17,0,431,53,647,12,5,62
18097322601,1403,339,18,1034,12,0,394,17,894,11,13,74
18097322602,924,216,34,654,20,0,309,27,532,8,2,46
18097322700,1729,194,71,1421,43,0,253,40,1355,19,11,51
18097330103,3138,1268,684,1082,104,0,2482,107,151,59,51,288
18097330105,3554,1347,764,1386,57,0,2691,115,354,58,61,275
18097330106,2482,1048,349,1017,68,0,1630,93,497,35,42,185
18097330107,4881,1439,1774,1622,46,0,4082,135,91,75,75,423
18097330108,3346,1075,1363,893,15,0,2741,64,43,74,80,344
18097330109,3985,1408,1221,1295,61,0,3291,118,88,76,70,342
18097330203,4824,1616,1817,1188,203,0,3956,100,64,107,122,475
18097330204,4581,1364,993,2182,42,0,2926,234,1008,69,55,289
18097330206,3750,1504,951,1236,59,0,2876,132,318,68,65,291
18097330208,2304,878,672,735,19,0,1842,78,90,37,22,235
18097330210,3892,847,289,2623,133,0,1170,231,2266,47,36,142
18097330211,3099,756,190,2038,115,0,863,164,1906,42,17,107
18097330212,3478,1065,476,1881,56,0,1624,193,1420,38,36,167
18097330213,3117,1162,980,960,15,0,2550,87,122,54,44,260
18097330401,4570,1329,1320,1734,187,0,3378,102,522,53,54,461
18097330500,4915,765,482,3620,48,0,1378,152,3134,41,40,170
18097330600,3063,1342,473,1202,46,0,1968,180,651,31,25,208
18097330701,745,423,126,185,11,0,540,102,36,6,8,53
18097330702,1467,835,276,258,98,0,1070,264,21,8,7,97
18097330803,1721,366,47,1281,27,0,335,102,1227,12,7,38
18097330804,1721,391,49,1267,14,0,324,160,1167,10,14,46
18097330805,1647,559,139,920,29,0,730,89,731,17,11,69
18097330806,1953,499,108,1331,15,0,439,143,1302,7,12,50
18097330900,3535,604,87,2765,79,0,620,110,2661,29,21,94
18097331000,3250,285,59,2862,44,0,325,76,2765,18,25,41
18097340101,2671,1273,755,633,10,0,2163,190,60,13,35,210
18097340102,2076,707,382,964,23,0,1241,88,573,15,35,124
18097340108,1163,498,81,579,5,0,457,132,452,16,20,86
18097340111,1982,783,324,846,29,0,1231,122,409,39,36,145
18097340112,3009,1156,537,1277,39,0,1980,111,652,30,33,203
18097340113,2786,1381,622,762,21,0,2136,188,184,26,49,203
18097340114,3153,1404,817,911,21,0,2519,131,147,21,38,297
18097340115,3246,1121,300,1806,19,0,1480,205,1265,26,72,198
18097340201,1582,597,227,738,20,0,712,256,485,23,16,90
18097340202,2515,869,512,1019,115,0,1505,138,590,30,34,218
18097340301,1146,519,115,509,3,0,509,179,360,14,11,73
18097340302,1490,708,132,641,9,0,676,255,430,27,27,75
18097340400,1390,709,150,509,22,0,808,230,247,17,25,63
18097340500,2354,522,162,1635,35,0,682,72,1460,20,24,96
18097340600,3230,732,149,2312,37,0,713,190,2129,26,81,91
18097340700,1812,932,156,702,22,0,1053,245,386,15,25,88
18097340800,1318,516,443,329,30,0,1117,35,6,12,30,118
18097340901,2548,1104,520,900,24,0,1705,197,384,33,45,184
18097340903,832,362,90,374,6,0,493,44,200,11,28,56
18097340904,2997,1067,683,1214,33,0,1982,94,640,16,47,218
18097341000,1462,527,492,431,12,0,1273,22,7,10,12,138
18097341100,1244,636,117,482,9,0,705,144,310,7,14,64
18097341200,1457,270,22,1130,35,0,201,98,1097,16,14,31
18097341600,1306,278,30,966,32,0,260,82,906,11,15,32
18097341701,1267,729,100,424,14,0,760,157,259,14,14,63
18097341702,988,601,195,186,6,0,816,69,22,1,6,74
18097341902,2428,985,746,692,5,0,1916,134,116,33,40,189
18097341903,2079,1102,214,750,13,0,1175,204,441,28,35,196
18097341904,1143,586,98,401,58,0,752,114,174,16,22,65
18097342000,4201,1810,765,1559,67,0,2595,344,793,126,81,262
18097342101,3018,1446,555,929,88,0,2028,328,324,43,72,223
18097342200,2593,1498,396,685,14,0,1815,212,301,11,42,212
18097342300,3130,1985,556,547,42,0,2488,235,105,11,29,262
18097342400,725,478,125,117,5,0,605,35,5,3,4,73
18097342500,2389,1429,444,483,33,0,1931,234,31,12,15,166
18097342600,1416,938,158,264,56,0,1036,199,62,12,14,93
18097350100,998,146,35,805,12,0,155,41,752,12,11,27
18097350300,1814,418,51,1281,64,0,478,63,1160,17,24,72
18097350400,2099,313,122,1645,19,0,567,49,1342,17,24,100
18097350500,1708,195,21,1447,45,0,205,44,1409,14,7,29
18097350600,3661,342,30,3238,51,0,360,70,3150,27,11,43
18097350700,1156,127,25,980,24,0,121,42,979,2,4,8
18097350800,1442,174,11,1249,8,0,160,38,1210,5,7,22
18097350900,1209,204,72,913,20,0,271,43,825,13,10,47
18097351000,1952,420,81,1386,65,0,585,62,1169,16,17,103
18097351200,1693,240,26,1370,57,0,231,38,1365,10,20,29
18097351500,1462,336,66,999,61,0,436,72,860,9,18,67
18097351600,1816,619,181,994,22,0,1030,75,468,38,27,178
18097351700,2163,402,145,1586,30,0,658,55,1297,29,17,107
18097351900,1820,174,21,1594,31,0,187,35,1545,8,8,37
18097352100,1491,259,15,1197,20,0,212,86,1151,6,9,27
18097352300,1223,281,17,913,12,0,270,40,868,6,4,35
18097352400,1773,748,144,811,70,0,936,124,593,12,16,92
18097352500,2122,911,247,908,56,0,1623,105,176,10,22,186
18097352600,2165,941,164,989,71,0,1149,151,721,11,19,114
18097352700,1858,775,150,886,47,0,1069,106,495,22,21,145
18097352800,1096,196,32,827,41,0,275,29,743,10,4,35
18097353300,1887,724,178,968,17,0,1295,79,279,36,27,171
18097353500,961,279,58,614,10,0,310,42,504,40,17,48
18097353600,1744,460,42,1180,62,0,448,82,1107,27,18,62
18097354201,4179,1840,440,1868,31,0,2505,131,902,99,78,464
18097354202,2293,895,288,980,130,0,1655,70,238,60,41,229
18097354400,1208,419,120,637,32,0,875,44,160,12,12,105
18097354500,1519,598,149,728,44,0,1090,85,195,14,18,117
18097354700,965,460,84,413,8,0,597,71,197,5,7,88
18097354800,952,374,80,489,9,0,486,71,327,9,3,56
18097354900,1669,897,105,651,16,0,968,141,429,14,11,106
18097355000,1208,662,126,412,8,0,776,100,232,6,7,87
18097355100,1050,599,88,352,11,0,756,74,145,2,7,66
18097355300,1722,727,197,768,30,0,1253,77,249,6,12,125
18097355400,1682,755,174,739,14,0,1209,88,251,14,14,106
18097355500,1858,1036,322,487,13,0,1540,165,20,9,10,114
18097355600,1170,735,142,290,3,0,913,103,54,7,7,86
18097355700,1755,1039,149,558,9,0,1169,122,331,6,9,118
18097355900,1836,853,229,685,69,0,1512,70,44,26,29,155
18097356200,1534,744,221,548,21,0,1231,51,32,35,20,165
18097356400,1804,1079,147,554,24,0,1155,218,252,31,19,129
18097356900,1495,845,162,452,36,0,1165,95,85,16,6,128
18097357000,1501,814,206,469,12,0,1234,66,13,16,4,168
18097357100,1329,730,143,426,30,0,1060,84,39,21,10,115
18097357200,1650,973,126,495,56,0,1244,139,113,14,17,123
18097357300,910,444,88,368,10,0,565,63,240,5,5,32
18097357400,2280,1121,262,826,71,0,1475,132,530,13,12,118
18097357500,2587,1259,691,609,28,0,2254,85,17,11,12,208
18097357601,2343,1354,368,586,35,0,1845,175,150,6,17,150
18097357602,864,397,103,331,33,0,607,37,152,4,5,59
18097357800,1160,565,161,414,20,0,895,62,72,10,6,115
18097357900,2232,1031,349,755,97,0,1854,121,44,18,24,171
18097358000,706,367,106,215,18,0,553,37,68,4,6,38
18097358100,1496,914,213,358,11,0,1169,155,69,5,11,87
18097360101,1548,489,95,943,21,0,572,56,833,15,9,63
18097360102,1910,279,44,1541,46,0,304,44,1510,17,11,24
18097360201,2266,749,215,1287,15,0,932,91,1101,24,11,107
18097360202,2122,500,156,1454,12,0,622,103,1298,19,12,68
18097360301,2013,952,234,788,39,0,1274,151,470,17,13,88
18097360302,1268,423,48,784,13,0,420,63,709,17,10,49
18097360401,3110,758,199,2097,56,0,948,140,1861,30,23,108
18097360402,1126,219,61,836,10,0,236,54,801,11,0,24
18097360405,4048,1015,424,2562,47,0,1513,165,2127,42,19,182
18097360406,1947,515,71,1349,12,0,513,111,1227,20,10,66
18097360407,1829,453,148,1211,17,0,505,111,1111,16,16,70
18097360501,3960,1612,642,1645,61,0,2549,190,919,48,28,226
18097360502,3652,1453,677,1451,71,0,2495,170,703,45,26,213
18097360601,3216,1369,818,976,53,0,2619,192,180,28,23,174
18097360602,3518,1456,652,1349,61,0,2539,171,509,34,19,246
18097360700,1461,408,347,671,35,0,1171,48,97,10,10,125
18097360800,1660,706,278,655,21,0,1229,69,225,8,8,121
18097360900,3501,1410,504,1551,36,0,2440,152,613,25,32,239
18097361000,1762,508,345,893,16,0,1498,35,19,13,16,181
18097361100,2420,851,414,1130,25,0,1996,60,73,22,28,241
18097361200,2058,943,381,713,21,0,1764,77,36,13,16,152
18097361300,1547,853,344,335,15,0,1324,58,22,11,9,123
18097361401,3275,1319,487,1375,94,0,2118,179,730,58,25,165
18097361402,3439,1710,856,840,33,0,2844,160,149,34,23,229
18097361601,3952,1258,909,1766,19,0,2529,146,941,64,44,228
18097361602,2675,900,835,883,57,0,2012,96,321,32,38,176
18097370201,2280,1240,506,418,116,0,1904,85,42,15,49,185
18097370203,1746,1055,261,410,20,0,1288,107,126,13,92,120
18097370204,2084,1274,435,356,19,0,1804,94,16,11,15,144
18097370303,3868,2013,913,904,38,0,3015,229,195,26,62,341
18097370304,2269,1075,683,477,34,0,1923,94,51,11,17,173
18097370305,1977,1087,487,378,25,0,1672,77,38,18,34,138
18097370306,3492,1912,870,655,55,0,2908,192,51,16,44,281
18097380101,4898,2000,1744,1013,141,0,4106,119,19,165,46,443
18097380102,1636,970,306,351,9,0,1184,88,47,100,44,173
18097380103,4852,2632,1111,1033,76,0,3841,198,105,213,50,445
18097380200,1756,940,400,397,19,0,1480,71,46,23,6,130
18097380301,969,609,187,164,9,0,785,96,13,4,3,68
18097380302,1594,1014,206,365,9,0,1206,112,134,16,16,110
18097380402,2207,1176,472,513,46,0,1817,101,50,31,22,186
18097380403,2632,1240,732,641,19,0,2284,81,9,23,10,225
18097380404,2759,1153,800,779,27,0,2383,74,51,17,15,219
18097380501,1252,618,267,259,108,0,1038,60,12,29,8,105
18097380502,1834,1073,290,455,16,0,1423,84,98,32,21,176
18097380600,2502,1341,509,637,15,0,1931,167,116,72,26,190
18097380700,3054,1567,778,678,31,0,2328,114,60,168,38,346
18097380800,1704,849,439,351,65,0,1439,84,8,29,9,135
18097380901,3508,1533,1201,736,38,0,2799,85,19,208,31,366
18097380902,4363,1743,1560,983,77,0,3661,105,14,129,43,411
18097381002,2375,931,814,606,24,0,1984,68,9,73,23,218
18097381003,1520,742,483,279,16,0,1170,47,6,122,17,158
18097381004,1689,945,373,362,9,0,1317,70,58,81,20,143
18097381101,3853,1463,1395,970,25,0,3143,120,32,140,38,380
18097381102,3956,1850,1155,854,97,0,3058,113,26,303,31,425
18097381203,1101,639,208,245,9,0,772,47,71,90,7,114
18097381204,1506,689,423,377,17,0,1222,62,22,45,14,141
18097381205,3712,1999,935,748,30,0,2843,153,32,310,34,340
18097381206,2607,1074,890,593,50,0,2085,67,19,163,16,257
18097381207,2119,776,851,483,9,0,1795,47,4,59,22,192
18097390102,3172,1564,747,838,23,0,2540,115,206,37,28,246
18097390103,1976,876,654,414,32,0,1659,68,17,45,17,170
18097390104,4103,2006,1038,1032,27,0,3333,182,180,78,50,280
18097390200,4065,1844,1011,873,337,0,3285,123,96,159,51,351
18097390300,4813,1979,1724,950,160,0,4176,97,32,83,35,390
18097390405,2438,1185,712,505,36,0,1894,83,27,171,23,240
18097390406,3712,1608,1219,820,65,0,2947,137,42,216,39,331
18097390407,4218,1546,1733,865,74,0,3576,64,4,110,56,408
18097390408,3664,1691,1154,790,29,0,3032,142,32,107,52,299
18097390409,5169,2496,1500,1113,60,0,4215,127,50,283,68,426
18097390410,2063,849,738,439,37,0,1750,50,17,43,18,185
18097390411,2850,1426,721,661,42,0,2341,144,43,38,24,260
18097390500,1690,267,55,1324,44,0,311,55,1261,10,9,44
18097390601,850,285,133,426,6,0,416,36,326,9,12,51
18097390602,2246,683,406,1123,34,0,1392,94,540,27,28,165
18097390700,1579,889,145,532,13,0,976,261,214,16,7,105
18097390801,11,9,0,2,0,0,11,0,0,0,0,0
18097390802,2363,1358,552,414,39,0,1975,107,40,32,24,185
18097390900,2542,793,256,1422,71,0,1515,83,637,63,46,198
18097391001,559,374,45,137,3,0,402,22,43,23,10,59
18097391002,3195,1730,387,1048,30,0,2212,169,189,162,90,373
18087970100,3386,1397,1569,413,7,0,2835,242,4,19,17,269
18087970200,2550,1017,1177,351,5,0,2116,184,2,23,19,206
18087970301,1188,623,447,115,3,0,1032,23,0,6,4,123
18087970302,1273,623,547,102,1,0,1105,13,0,9,14,132
18087970401,582,327,229,26,0,0,502,3,0,3,2,72
18087970402,837,465,311,59,2,0,674,24,0,7,44,88
18087970500,1215,460,603,152,0,0,1039,26,0,7,9,134
18087970600,1784,657,863,261,3,0,1575,28,0,3,3,175
18087970700,1966,803,883,277,3,0,1771,17,2,5,8,163
18123952200,2514,868,655,983,8,0,2194,26,12,9,14,259
18123952300,2538,760,559,1146,73,0,2307,12,8,7,16,188
18123952400,2504,896,408,1138,62,0,2260,22,3,5,9,205
18123952500,2791,854,534,1329,74,0,2496,32,3,15,10,235
18123952600,1397,582,262,546,7,0,1241,19,1,2,6,128
18059410100,3032,1162,1519,341,10,0,2787,24,2,7,14,198
18059410201,6286,2667,2079,1492,48,0,5052,204,223,91,98,618
18059410202,4244,1877,1691,658,18,0,3756,92,11,24,23,338
18059410301,3614,1477,1686,443,8,0,3223,51,3,22,17,298
18059410302,5346,2117,2437,771,21,0,4731,111,7,38,43,416
18059410401,1316,662,476,172,6,0,1173,30,5,7,5,96
18059410402,3501,1527,1446,523,5,0,3119,52,6,22,23,279
18059410500,1776,830,679,264,3,0,1583,49,4,11,7,122
18059410600,3444,1488,1471,478,7,0,3109,60,3,24,18,230
18059410700,4242,1532,2267,434,9,0,3853,41,2,13,25,308
18059410801,3362,1445,1403,493,21,0,2944,50,10,22,32,304
18059410802,3709,1401,1749,547,12,0,3322,31,1,17,30,308
18059410901,2839,1064,868,898,9,0,2104,100,374,24,28,209
18059410902,3888,1386,1872,611,19,0,3483,50,1,36,28,290
18059411000,4960,1980,2229,731,20,0,4453,84,9,25,32,357
18099020101,2986,1458,1145,378,5,0,2327,304,3,20,16,316
18099020102,1552,698,663,186,5,0,1279,60,2,14,11,186
18099020201,2385,1149,794,434,8,0,2038,73,5,9,8,252
18099020202,1855,822,685,341,7,0,1594,32,3,8,20,198
18099020301,2686,1079,1053,552,2,0,2298,70,2,6,12,298
18099020302,2099,825,797,476,1,0,1779,40,8,15,28,229
18099020400,1921,777,687,456,1,0,1521,173,1,17,9,200
18099020500,1528,842,390,291,5,0,1071,287,3,16,10,141
18099020600,3027,1309,1078,637,3,0,2438,251,4,10,36,288
18099020701,2402,958,1015,425,4,0,1974,102,2,18,16,290
18099020702,1748,756,766,221,5,0,1429,64,5,8,19,223
18099020800,3022,1248,1307,460,7,0,2634,64,5,12,14,293
18053000100,2084,1011,616,446,11,0,1665,123,122,22,10,142
18053000200,1957,790,334,827,6,0,1079,123,641,16,7,91
18053000400,2041,1004,559,470,8,0,1714,85,76,10,9,147
18053000500,3861,1261,1876,714,10,0,3262,108,78,51,33,329
18053000600,1547,769,448,325,5,0,1311,71,30,10,5,120
18053000700,1922,903,442,566,11,0,1453,89,214,10,11,145
18053000800,2626,1042,794,756,34,0,1833,110,450,17,19,197
18053000900,1601,756,516,320,9,0,1357,48,62,11,12,111
18053010100,3636,1306,1788,532,10,0,3179,105,4,30,16,302
18053010200,3073,1073,1496,488,16,0,2735,53,25,16,26,218
18053010300,2509,1036,1038,421,14,0,2295,24,2,9,7,172
18053010400,1800,791,711,294,4,0,1611,32,4,12,4,137
18053010500,3339,1533,1139,655,12,0,2988,69,7,12,13,250
18053010600,2228,832,959,433,4,0,1993,42,2,12,9,170
18053010700,2560,964,1139,445,12,0,2253,38,6,15,16,232
18053010800,2925,1176,1300,437,12,0,2586,48,3,15,12,261
18177000200,1590,948,261,379,2,0,1365,35,29,18,9,134
18177000400,2364,876,932,551,5,0,2080,33,11,23,11,206
18177000500,1696,908,298,487,3,0,1329,53,192,5,7,110
18177000600,1030,495,305,227,3,0,908,20,1,2,5,94
18177000700,3771,1534,1434,800,3,0,3361,63,13,9,8,317
18177000800,2194,1094,511,589,0,0,1907,56,31,16,10,174
18177000900,2916,1469,631,814,2,0,2395,76,230,14,11,190
18177001000,2381,1177,512,690,2,0,1960,73,108,19,23,198
18177001101,2635,798,1207,627,3,0,2245,65,34,39,21,231
18177001102,1683,681,593,409,0,0,1458,42,25,19,26,113
18177010100,1684,734,674,271,5,0,1515,28,6,4,2,129
18177010200,1906,800,832,274,0,0,1695,15,4,1,2,189
18177010300,1997,769,920,298,10,0,1825,7,0,7,3,155
18177010400,2081,731,932,404,14,0,1884,16,2,3,5,171
18177010500,1304,488,608,206,2,0,1150,22,4,10,4,114
18177010600,2659,1075,1056,523,5,0,2424,19,0,9,4,203
18177010700,2720,1071,1161,484,4,0,2401,25,7,12,4,271
18177010800,1747,758,688,297,4,0,1557,26,7,9,7,141
18055954701,2504,1092,928,471,13,0,2299,19,3,12,14,157
18055954702,2348,1011,837,490,10,0,2172,12,2,10,11,141
18055954800,2322,814,1072,423,13,0,2109,26,1,6,10,170
18055954900,3184,987,1478,709,10,0,2889,25,2,21,14,233
18055955000,1649,742,541,357,9,0,1483,20,0,1,1,144
18055955100,1673,619,597,451,6,0,1514,23,2,5,2,127
18055955200,1307,471,464,370,2,0,1173,18,2,3,1,110
18055955300,2705,856,1303,538,8,0,2424,35,1,5,11,229
18055955400,1996,674,932,381,9,0,1794,21,4,6,3,168
18027954300,2226,705,1168,277,76,0,2013,13,2,8,13,177
18027954400,1681,533,961,174,13,0,1551,21,4,5,4,96
18027954501,1055,459,491,93,12,0,1009,2,0,2,2,40
18027954502,1996,694,1087,204,11,0,1886,2,0,6,2,100
18027954600,2931,977,1619,313,22,0,2685,42,1,13,15,175
18027954700,1880,1000,587,287,6,0,1553,178,15,7,9,118
18027954800,1746,807,692,243,4,0,1476,108,8,3,8,143
18027954900,2859,952,1478,414,15,0,2595,58,6,16,18,166
18103952000,2916,1123,1388,402,3,0,2560,37,2,6,14,297
18103952100,2951,1081,1406,463,1,0,2590,29,7,12,19,294
18103952200,1610,766,577,267,0,0,1432,37,3,2,11,125
18103952300,1610,768,559,283,0,0,1418,32,9,7,7,137
18103952400,1494,733,524,237,0,0,1299,26,6,7,14,142
18103952500,1238,563,457,218,0,0,1093,13,9,7,11,105
18103952600,2238,861,1037,339,1,0,1985,55,3,3,15,177
18103952700,3037,1295,1318,424,0,0,2740,39,10,2,11,235
18103952800,1736,706,783,246,1,0,1503,49,4,8,9,163
18103952900,1303,807,299,196,1,0,1078,68,12,4,13,128
18165020100,1982,740,632,591,19,0,1798,15,0,10,7,152
18165020200,1722,469,593,660,0,0,1570,13,2,6,2,129
18165020300,1913,622,496,794,1,0,1707,22,1,4,14,165
18165020400,1409,439,378,589,3,0,1261,7,1,12,20,108
18165020500,2674,993,610,1069,2,0,2371,45,9,11,29,209
18129040100,3814,1456,1409,882,67,0,3389,25,0,14,9,377
18129040200,1559,495,548,495,21,0,1441,13,0,2,8,95
18129040300,1723,655,660,386,22,0,1502,14,1,7,17,182
18129040400,4100,1581,1429,1046,44,0,3661,28,1,21,15,374
18129040500,2169,701,732,711,25,0,1984,25,2,8,5,145
18129040600,1968,752,536,652,28,0,1792,30,12,4,3,127
18129040700,1778,777,429,562,10,0,1566,27,31,6,13,135
18157000100,1249,729,209,311,0,0,1025,75,21,8,4,116
18157000200,1041,548,187,305,1,0,868,56,18,8,7,84
18157000300,1909,927,470,510,2,0,1530,172,16,20,21,150
18157000400,2295,1394,253,646,2,0,1782,128,128,29,29,199
18157000700,1767,920,350,496,1,0,1425,115,55,12,12,148
18157000800,1121,528,303,287,3,0,919,69,11,8,6,108
18157001000,953,382,274,297,0,0,795,16,10,14,11,107
18157001100,2027,821,507,696,3,0,1672,88,15,28,23,201
18157001200,1920,980,434,504,2,0,1574,132,20,14,12,168
18157001300,2763,1237,767,757,2,0,2213,266,35,7,19,223
18157001400,1815,911,440,462,2,0,1403,234,16,13,5,144
18157001501,2459,1238,572,645,4,0,1907,128,173,30,30,191
18157001502,3727,1696,1071,953,7,0,2958,321,57,26,26,339
18157001601,1505,527,620,356,2,0,1253,55,2,11,12,172
18157001602,1767,850,511,405,1,0,1452,133,13,10,10,149
18157001603,4573,2040,1461,1067,5,0,3759,283,60,50,44,377
18157001701,1679,922,260,495,2,0,1230,122,160,29,15,123
18157001702,1146,596,288,261,1,0,855,142,29,10,9,101
18157001800,1844,950,442,449,3,0,1387,234,27,19,20,157
18157001900,3136,1210,1053,870,3,0,2624,172,35,36,34,235
18157005101,2374,1162,561,650,1,0,1683,79,24,253,82,253
18157005102,3296,1145,898,1251,2,0,2265,103,25,416,121,366
18157005200,2886,1053,773,1059,1,0,2137,132,28,174,105,310
18157005401,1017,848,59,110,0,0,722,35,1,73,32,154
18157005402,741,579,46,116,0,0,508,27,8,79,22,97
18157005500,1251,985,78,188,0,0,834,71,10,151,40,145
18157010100,4439,1795,1673,968,3,0,3776,117,13,26,32,475
18157010201,3595,1587,1259,747,2,0,3012,125,11,37,39,371
18157010205,2480,1115,660,702,3,0,1944,128,32,84,41,251
18157010206,2720,1221,796,701,2,0,2088,102,25,127,71,307
18157010207,3020,1071,1140,798,11,0,2369,87,18,150,85,311
18157010208,2118,1051,438,628,1,0,1581,84,33,126,66,228
18157010209,1798,817,493,485,3,0,1369,123,20,60,32,194
18157010400,2650,2249,115,286,0,0,1733,137,30,270,67,413
18157010500,114,98,4,12,0,0,60,8,2,15,4,25
18157010600,4218,1602,1667,944,5,0,3604,106,3,62,37,406
18157010700,4296,1880,1480,928,8,0,3409,314,55,68,46,404
18157010800,3836,1500,1465,869,2,0,3179,106,20,82,57,392
18157010901,5846,2435,2272,1132,7,0,4834,256,15,117,67,557
18157010902,2738,1145,1103,489,1,0,2339,92,4,15,27,261
18157011000,2686,1150,1112,419,5,0,2345,79,1,16,12,233
18157011100,2817,1500,490,825,2,0,2218,155,69,69,43,263
18157011200,2669,1893,235,539,2,0,1946,119,20,143,72,369
18069961300,3650,1213,1937,500,0,0,3247,42,3,9,30,319
18069961400,2300,914,1047,338,1,0,1977,43,1,10,13,256
18069961500,2567,1061,1167,338,1,0,2233,45,3,16,18,252
18069961600,2348,1005,1044,299,0,0,2068,22,3,20,21,214
18069961700,3156,1149,1596,408,3,0,2776,29,2,25,17,307
18069961800,1856,889,698,268,1,0,1624,37,1,8,8,178
18069961900,2752,1208,1194,348,2,0,2416,45,0,11,12,268
18069962000,2730,1087,1286,356,1,0,2441,41,2,8,19,219
18069962100,2346,806,1169,368,3,0,2029,29,4,16,13,255
18007100100,2116,820,1024,264,8,0,1836,57,8,11,11,193
18007100200,1964,691,1032,236,5,0,1701,31,2,5,21,204
18007100300,1403,547,682,171,3,0,1126,122,2,6,6,141
18107956700,2009,755,1068,181,5,0,1826,19,1,11,9,143
18107956800,1780,745,823,207,5,0,1602,17,2,4,10,145
18107956900,3986,1423,2079,469,15,0,3578,70,2,31,21,284
18107957000,2518,1107,996,408,7,0,2164,90,10,14,16,224
18107957100,2669,1234,986,444,5,0,2321,89,7,16,13,223
18107957200,2277,1121,803,349,4,0,2017,99,7,18,11,125
18107957300,2969,1085,1558,312,14,0,2690,21,2,10,24,222
18107957400,2856,1045,1475,331,5,0,2600,46,9,20,4,177
18107957500,2179,899,1020,253,7,0,2029,29,2,4,3,112
18109510101,3475,1650,1275,533,17,0,3097,67,19,20,20,252
18109510102,3662,1642,1530,464,26,0,3305,44,7,22,26,258
18109510201,2915,1226,1223,452,14,0,2599,39,3,33,21,220
18109510202,2732,1355,980,299,98,0,2437,23,8,17,27,220
18109510300,3167,1441,1174,467,85,0,2872,33,4,15,11,232
18109510401,2686,1096,1168,408,14,0,2442,16,1,10,8,209
18109510402,3926,1683,1617,595,31,0,3518,55,6,23,30,294
18109510500,3010,1326,1209,452,23,0,2745,42,9,15,17,182
18109510601,3890,1587,1777,509,17,0,3556,19,0,18,31,266
18109510602,2561,1022,1196,332,11,0,2330,18,1,14,14,184
18109510701,2202,880,1042,275,5,0,1979,28,3,15,7,170
18109510703,3114,1112,1573,411,18,0,2720,41,2,22,19,310
18109510704,1963,740,959,258,6,0,1753,21,1,13,15,160
18109510800,2047,956,872,204,15,0,1875,17,5,9,12,129
18109510900,2097,937,909,243,8,0,1909,21,1,7,11,148
18109511001,3977,1694,1749,505,29,0,3597,29,2,10,31,308
