GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
26161404500,2948,1957,202,789,0,0,1944,123,86,246,153,396
26161404600,3690,2680,282,728,0,0,2580,160,83,186,161,520
26161405100,1702,1267,79,356,0,0,1136,66,168,53,89,190
26161405200,3799,2955,283,561,0,0,2783,133,63,179,133,508
26161405300,4519,3409,420,690,0,0,3011,132,25,398,222,731
26161405400,1914,1373,170,371,0,0,1476,80,36,45,76,201
26161405500,2033,1433,192,408,0,0,1265,72,208,174,121,193
26161405600,3127,2581,130,416,0,0,1451,161,531,244,445,295
26161406000,2764,1860,449,455,0,0,1672,102,13,417,168,392
26161407000,4378,2692,939,747,0,0,2935,112,76,452,332,471
26161407400,4207,3340,324,543,0,0,2083,191,1451,84,100,298
26161407600,2514,1886,275,353,0,0,1185,94,859,80,83,213
26161410100,1818,1727,38,53,0,0,593,110,856,43,77,139
26161410200,2002,1555,162,285,0,0,1339,86,234,54,62,227
26161410300,3808,2893,176,739,0,0,2770,130,300,75,69,464
26161410400,3107,2381,353,373,0,0,1881,143,511,74,227,271
26161410500,1341,1249,50,42,0,0,451,53,650,29,66,92
26161410600,2023,1969,17,37,0,0,257,71,1531,22,85,57
26161410700,1459,1161,69,229,0,0,614,47,647,26,26,99
26161410800,1409,1249,57,103,0,0,809,53,396,24,29,98
26161410900,1335,993,126,216,0,0,1078,40,14,21,33,149
26161411000,2123,1656,48,419,0,0,1450,82,209,42,58,282
26161411200,1707,1670,21,16,0,0,445,58,1057,30,52,65
26161411700,1812,1261,285,266,0,0,1400,74,151,16,21,150
26161411900,2914,2311,279,324,0,0,1930,131,553,28,60,212
26161412000,2738,2041,345,352,0,0,2078,84,308,39,55,174
26161412100,2888,2384,256,248,0,0,1878,109,605,26,59,211
26161412300,2495,2241,110,144,0,0,406,77,1889,16,26,81
26161412600,1954,1677,108,169,0,0,1145,74,486,32,49,168
26161412700,3794,2960,430,404,0,0,2180,131,1040,63,99,281
26161413000,2879,2242,240,397,0,0,1503,79,1060,29,38,170
26161413200,3354,2217,433,704,0,0,2291,121,504,65,87,286
26161413401,3506,2563,396,547,0,0,1890,154,842,180,194,246
26161413402,4097,2922,499,676,0,0,2440,205,814,123,172,343
26161413403,2443,1567,423,453,0,0,1674,82,227,58,125,277
26161414000,1503,1387,43,73,0,0,741,81,374,52,121,134
26161414200,1999,1559,172,268,0,0,1283,109,171,112,122,202
26161414300,1712,1232,125,355,0,0,872,131,248,163,124,174
26161414500,2299,1643,279,377,0,0,1039,87,310,263,397,203
