GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
51087200148,2304,1352,677,275,0,0,1275,94,59,491,158,227
51087200149,3197,1753,1037,407,0,0,1903,83,73,564,232,342
51087200150,2795,1615,846,334,0,0,1620,85,66,582,206,236
51087200151,3606,1854,1028,724,0,0,2409,190,293,257,181,276
51087200152,1722,850,597,275,0,0,1269,70,80,68,65,170
51087200153,2133,1320,542,271,0,0,1294,132,299,93,145,170
51087200201,2064,1078,692,294,0,0,1698,53,57,35,49,172
51087200202,3265,1690,1295,280,0,0,2765,51,54,45,46,304
51087200301,1267,696,390,181,0,0,994,36,28,34,27,148
51087200302,2379,1279,688,412,0,0,1822,104,74,75,59,245
51087200303,2131,1154,446,531,0,0,1559,100,86,114,87,185
51087200305,2561,1316,725,520,0,0,1715,125,186,213,111,211
51087200404,1845,966,425,454,0,0,1182,114,241,88,80,140
51087200407,2785,1360,883,542,0,0,1776,126,330,210,126,217
51087200409,1043,543,252,248,0,0,602,78,173,66,53,71
51087200411,3214,1857,563,794,0,0,1454,175,1074,203,142,166
51087200412,982,836,105,41,0,0,408,74,394,26,24,56
51087200413,3821,1892,1531,398,0,0,2857,120,106,306,131,301
51087200414,4184,2294,1232,658,0,0,2733,197,224,421,267,342
51087200415,2920,1470,1025,425,0,0,2102,85,235,247,83,168
51087200416,4910,2253,1932,725,0,0,3692,127,474,194,113,310
51087200417,1410,781,258,371,0,0,761,75,430,30,37,77
51087200418,1368,1103,140,125,0,0,482,112,589,52,55,78
51087200501,1840,1169,376,295,0,0,1199,133,125,125,66,192
51087200502,1608,835,427,346,0,0,1268,77,70,49,25,119
51087200503,2928,1491,900,537,0,0,2049,122,371,115,90,181
51087200600,3263,1946,799,518,0,0,2362,141,383,52,86,239
51087200700,2432,1357,593,482,0,0,1589,77,538,37,40,151
51087200801,2529,1517,563,449,0,0,1313,108,848,71,34,155
51087200802,1592,945,339,308,0,0,842,71,508,45,21,105
51087200805,2328,2200,42,86,0,0,238,40,1959,21,32,38
51087200806,1159,852,77,230,0,0,130,42,941,19,8,19
51087200807,2894,2542,149,203,0,0,408,108,2226,43,51,58
51087200904,5228,3561,957,710,0,0,1733,157,2970,116,65,187
51087200905,3833,2499,574,760,0,0,1221,183,1877,210,158,184
51087200906,3293,1699,1003,591,0,0,2087,171,576,115,123,221
51087200907,3238,1816,812,610,0,0,1739,146,882,193,106,172
51087200908,2058,1225,410,423,0,0,1016,113,660,88,48,133
51087201001,4784,3703,225,856,0,0,491,105,4004,61,44,79
51087201002,2143,1643,96,404,0,0,223,52,1793,14,14,47
51087201003,4659,3760,133,766,0,0,278,91,4174,26,33,57
51087201102,2936,2037,232,667,0,0,573,73,2161,31,32,66
51087201103,2312,2017,67,228,0,0,202,68,1976,18,18,30
51087201104,2886,2067,207,612,0,0,540,88,2139,26,29,64
51087201203,2329,1650,205,474,0,0,479,41,1718,20,13,58
51087201204,2657,1822,446,389,0,0,1296,91,1118,22,23,107
51087201205,2219,1855,225,139,0,0,640,65,1413,28,13,60
51087201206,2054,1512,90,452,0,0,150,36,1807,18,15,28
51087201403,3823,2205,752,866,0,0,1516,133,1968,43,28,135
51087201404,3379,1351,1415,613,0,0,2616,78,483,21,26,155
51087201405,1183,980,26,177,0,0,78,29,1055,11,3,7
51087201406,2544,1931,298,315,0,0,748,82,1576,42,30,66
51087201502,4219,2516,1023,680,0,0,1815,93,2081,43,29,158
51087201503,4387,3326,282,779,0,0,535,109,3579,39,21,104
51087201504,3257,2643,230,384,0,0,636,88,2371,43,37,82
51087201601,2738,1277,1072,389,0,0,1876,63,594,19,15,171
51087201602,4514,2648,1155,711,0,0,2298,95,1807,48,49,217
51087201701,2624,1230,782,612,0,0,1873,65,472,31,30,153
51087980100,3,1,0,2,0,0,2,0,0,0,0,1
51005070100,2279,1032,646,601,0,0,1931,29,162,16,9,132
51005080100,2241,936,784,521,0,0,1960,23,69,13,9,167
51005080201,1994,777,801,416,0,0,1780,29,18,16,12,139
51005080202,1741,715,684,342,0,0,1625,13,16,9,15,63
51005080301,1321,466,543,312,0,0,1207,8,8,7,8,83
51005080302,953,434,376,143,0,0,881,9,2,8,5,48
51105950100,1567,258,511,798,0,0,1453,8,11,8,4,83
51105950200,2613,441,1012,1160,0,0,2421,25,12,14,10,131
51105950301,1221,138,358,725,0,0,1140,8,18,4,3,48
51105950302,1234,183,445,606,0,0,1132,6,11,4,2,79
51105950400,1892,294,772,826,0,0,1772,21,3,7,3,86
51105950500,2970,356,1151,1463,0,0,2812,13,16,9,6,114
51105950600,2905,400,1090,1415,0,0,2704,24,12,21,12,132
51161030100,2906,930,1418,558,0,0,2621,35,11,13,16,210
51161030201,3399,1427,1356,616,0,0,2739,86,260,78,45,191
51161030203,2802,1143,1163,496,0,0,2365,70,93,58,43,173
51161030205,3030,1229,1270,531,0,0,2571,56,87,101,41,174
51161030206,3247,1331,1285,631,0,0,2739,95,74,73,52,214
51161030207,1655,700,514,441,0,0,1275,68,136,69,22,85
51161030300,5465,1996,2498,971,0,0,4804,88,92,50,56,375
51161030501,753,269,354,130,0,0,701,10,1,6,3,32
51161030502,2214,857,1044,313,0,0,1838,37,9,107,32,191
51161030601,3980,1581,1794,605,0,0,3421,58,21,115,80,285
51161030602,1844,750,866,228,0,0,1513,47,9,81,64,130
51161030701,5579,2356,2469,754,0,0,4629,142,27,205,121,455
51161030702,3997,1725,1502,770,0,0,3323,141,127,80,78,248
51161030802,3699,1581,1492,626,0,0,3127,98,40,47,69,318
51161030803,2156,960,609,587,0,0,1738,68,62,47,82,159
51161030804,1284,568,444,272,0,0,1099,24,19,32,23,87
51161030900,4464,1735,1809,920,0,0,3765,78,70,126,83,342
51161031000,2740,1111,1177,452,0,0,2415,43,78,18,30,156
51161031101,2852,1461,948,443,0,0,2432,57,124,19,32,188
51161031102,2202,1050,796,356,0,0,1937,37,43,11,19,155
51161031201,4207,1446,1916,845,0,0,3750,53,39,39,31,295
51161031202,4740,1607,2405,728,0,0,4171,82,51,74,52,310
51121020100,3509,1728,150,1631,0,0,2496,143,50,194,120,506
51121020201,2243,1398,304,541,0,0,1663,72,24,151,66,267
51121020202,1289,643,322,324,0,0,1077,30,14,18,16,134
51121020301,1555,1100,165,290,0,0,1123,71,15,96,63,187
51121020302,2143,1330,476,337,0,0,1700,55,6,94,68,220
51121020401,1012,626,67,319,0,0,683,60,15,78,40,136
51121020402,1942,1167,243,532,0,0,1341,95,35,162,72,237
51121020500,4071,2493,931,647,0,0,3082,151,39,257,125,417
51121020600,3396,2097,659,640,0,0,2677,103,35,146,81,354
51121020701,1475,893,246,336,0,0,1152,43,9,52,42,177
51121020702,1774,1011,306,457,0,0,1316,75,41,82,78,182
51121020801,2575,1272,823,480,0,0,2285,34,41,33,20,162
51121020802,1611,797,389,425,0,0,1327,45,71,16,16,136
51121020900,3548,1354,1373,821,0,0,3082,70,43,52,45,256
51121021000,3782,1451,1537,794,0,0,3360,61,45,45,39,232
51121021101,3025,1307,1112,606,0,0,2623,47,37,49,59,210
51121021102,3003,1341,955,707,0,0,2391,90,105,71,77,269
51121021201,2527,1096,956,475,0,0,2200,47,29,32,30,189
51121021202,1774,719,596,459,0,0,1570,49,19,25,13,98
51121021300,2710,1227,1062,421,0,0,2424,33,8,32,29,184
51121021400,2996,1124,1098,774,0,0,2707,55,42,16,20,156
51121021501,2932,974,1286,672,0,0,2697,32,14,20,17,152
51121021502,2758,860,1316,582,0,0,2491,37,5,20,13,192
51059415100,2491,1464,694,333,0,0,1738,274,95,81,95,208
51059415200,2420,1454,518,448,0,0,1832,133,45,52,75,283
51059415300,2610,1713,512,385,0,0,1557,487,129,101,104,232
51059415401,2577,1546,302,729,0,0,962,449,717,86,138,225
51059415402,2031,1461,344,226,0,0,1301,159,167,92,103,209
51059415500,4202,2756,852,594,0,0,2589,271,540,191,212,399
51059415600,2186,1337,688,161,0,0,1777,72,8,39,68,222
51059415700,2710,1683,794,233,0,0,2240,82,5,83,57,243
51059415800,3515,2218,1014,283,0,0,2775,158,28,91,110,353
51059415900,2434,1418,786,230,0,0,1804,217,30,79,82,222
51059416000,3174,1791,779,604,0,0,1688,387,531,116,169,283
51059416100,3050,1631,1127,292,0,0,2284,177,61,97,123,308
51059416200,766,315,79,372,0,0,435,126,86,18,17,84
51059416300,1570,782,629,159,0,0,1200,103,13,53,41,160
51059420100,2574,1682,455,437,0,0,827,538,131,345,437,296
51059420201,2531,1614,457,460,0,0,1171,295,261,265,237,302
51059420202,1176,665,154,357,0,0,639,119,168,56,77,117
51059420203,1858,1179,401,278,0,0,1090,165,117,138,161,187
51059420300,4118,2718,849,551,0,0,2373,669,115,257,279,425
51059420400,2067,1243,224,600,0,0,1141,251,208,141,108,218
51059420501,1221,831,256,134,0,0,903,82,22,39,49,126
51059420502,1105,652,163,290,0,0,672,155,82,27,57,112
51059420503,2030,1196,225,609,0,0,1053,360,226,87,113,191
51059420600,2636,1713,360,563,0,0,1504,423,247,126,127,209
51059420700,2939,1896,675,368,0,0,1672,411,100,224,227,305
51059420800,2474,1634,462,378,0,0,1360,551,64,109,160,230
51059421001,1773,1171,270,332,0,0,787,243,164,192,209,178
51059421002,2883,1759,430,694,0,0,1096,456,297,355,382,297
51059421101,3782,2452,629,701,0,0,1891,418,405,293,374,401
51059421102,2306,1467,398,441,0,0,1225,209,228,190,236,218
51059421103,4090,2624,870,596,0,0,2425,366,306,325,287,381
51059421200,1435,852,433,150,0,0,1111,83,19,38,54,130
51059421300,2674,1768,564,342,0,0,1647,290,143,149,189,256
51059421400,2970,2091,317,562,0,0,1088,585,681,113,266,237
51059421500,2847,2240,255,352,0,0,740,845,734,148,199,181
51059421600,2688,1769,169,750,0,0,560,780,932,85,145,186
51059421701,1873,1245,191,437,0,0,455,504,561,88,155,110
51059421702,2576,1688,417,471,0,0,1033,566,481,135,171,190
51059421800,2966,1828,333,805,0,0,936,606,898,163,188,175
51059421900,517,224,49,244,0,0,232,69,125,20,23,48
51059422000,2295,1324,543,428,0,0,1082,305,371,166,179,192
51059422101,4107,2713,535,859,0,0,1435,616,899,408,367,382
51059422102,3810,2473,485,852,0,0,902,539,1133,374,500,362
51059422201,2688,1769,586,333,0,0,1177,172,150,612,346,231
51059422202,3843,2579,462,802,0,0,1214,400,767,588,559,315
51059422301,1952,1190,357,405,0,0,1080,212,162,166,162,170
51059422302,3882,2433,665,784,0,0,2020,383,289,384,355,451
51059422401,1569,912,224,433,0,0,910,168,161,81,108,141
51059422402,3272,2028,517,727,0,0,1810,330,356,186,258,332
51059422403,2011,1257,470,284,0,0,1308,202,102,118,126,155
51059430101,3533,2214,1012,307,0,0,2393,253,26,347,155,359
51059430102,2056,1425,362,269,0,0,1023,218,35,364,225,191
51059430201,3043,2019,712,312,0,0,1775,309,46,419,238,256
51059430202,3487,2297,802,388,0,0,1986,317,40,566,206,372
51059430203,1902,1215,474,213,0,0,1117,186,32,251,114,202
51059430400,4954,3327,1102,525,0,0,2777,612,46,804,229,486
51059430500,1204,815,263,126,0,0,613,156,32,221,83,99
51059430600,3225,2212,520,493,0,0,865,941,70,709,355,285
51059430700,1889,1247,385,257,0,0,807,379,26,365,118,194
51059430801,3164,2088,757,319,0,0,1878,403,53,297,226,307
51059430802,2666,1744,584,338,0,0,1658,338,64,210,144,252
51059430901,2783,1800,554,429,0,0,1164,415,156,477,307,264
51059430902,2297,1565,477,255,0,0,1097,414,47,375,144,220
51059431001,3140,2045,692,403,0,0,1404,498,105,497,333,303
51059431002,1358,910,205,243,0,0,504,216,101,219,175,143
51059431300,2898,1785,821,292,0,0,1773,217,55,329,210,314
51059431400,2914,1854,702,358,0,0,1563,327,131,367,271,255
51059431500,3888,2421,1003,464,0,0,2373,314,137,317,305,442
51059431601,1355,871,409,75,0,0,1110,24,2,38,15,166
51059431602,4393,2821,820,752,0,0,1613,567,167,775,829,442
51059431801,2772,1894,466,412,0,0,1337,492,65,407,206,265
51059431802,2220,1530,473,217,0,0,1187,296,37,367,120,213
51059431900,2375,1600,600,175,0,0,1439,230,12,353,106,235
51059432000,2202,1502,472,228,0,0,1182,268,58,269,198,227
51059432100,2531,1650,580,301,0,0,1662,262,47,193,120,247
51059432201,1436,960,224,252,0,0,678,267,49,187,120,135
51059432202,3190,2082,723,385,0,0,1860,357,52,381,221,319
51059432300,3739,2453,938,348,0,0,2167,330,56,562,233,391
51059432401,2608,1608,792,208,0,0,1708,177,19,309,124,271
51059432402,3513,2131,1001,381,0,0,2252,235,81,373,191,381
51059432500,3925,2403,1116,406,0,0,2558,254,117,401,222,373
51059432600,3382,2114,916,352,0,0,1945,281,131,386,277,362
51059432701,2269,1412,551,306,0,0,1272,243,106,206,234,208
51059432702,2799,1771,566,462,0,0,1221,452,245,277,330,274
51059432800,1493,912,308,273,0,0,630,201,138,140,213,171
51059440100,5491,3805,1113,573,0,0,3276,306,61,796,369,683
51059440201,2040,1312,233,495,0,0,946,257,71,313,223,230
51059440202,3227,2087,495,645,0,0,1614,499,83,461,288,282
51059440300,2073,1368,525,180,0,0,1322,115,14,240,113,269
51059440501,3757,2577,839,341,0,0,2185,248,31,686,199,408
51059440503,2512,1672,147,693,0,0,1518,194,94,212,130,364
51059440504,1,0,0,1,0,0,1,0,0,0,0,0
51059440505,988,643,244,101,0,0,573,58,12,191,51,103
51059440600,1929,1271,441,217,0,0,1004,260,25,330,139,171
51059440701,2108,1481,504,123,0,0,1335,86,10,323,104,250
51059440702,3866,2726,827,313,0,0,2411,240,35,588,164,428
51059440800,4627,3235,1011,381,0,0,2793,303,22,847,213,449
51059450100,2779,1876,433,470,0,0,1430,536,45,357,171,240
51059450200,1999,1407,313,279,0,0,961,440,26,286,123,163
51059450300,3117,2164,440,513,0,0,1675,563,83,337,161,298
51059450400,1945,1335,408,202,0,0,1129,274,19,209,106,208
51059450500,1767,1254,272,241,0,0,673,546,7,331,84,126
51059450601,2948,1998,585,365,0,0,1577,330,12,641,139,249
51059450602,2012,1323,317,372,0,0,899,394,33,383,126,177
51059450701,2113,1423,392,298,0,0,951,255,31,547,162,167
51059450702,1523,1190,195,138,0,0,531,284,97,257,189,165
51059450800,2355,1567,463,325,0,0,997,370,38,554,194,202
51059450900,1272,923,210,139,0,0,736,171,4,145,72,144
51059451000,1784,1253,343,188,0,0,1051,196,15,251,99,172
51059451100,1719,1267,268,184,0,0,1017,269,6,106,106,215
51059451200,1381,998,282,101,0,0,961,105,9,74,59,173
51059451300,1835,1249,350,236,0,0,1125,179,19,154,159,199
51059451400,1042,708,117,217,0,0,333,191,33,333,76,76
51059451501,2566,1763,316,487,0,0,832,579,97,345,471,242
51059451502,2570,1746,317,507,0,0,1199,388,224,223,293,243
51059451601,943,665,121,157,0,0,231,349,27,120,132,84
51059451602,1649,1166,157,326,0,0,579,262,79,161,403,165
51059451800,2279,1523,440,316,0,0,988,476,47,327,251,190
51059451900,3545,2275,492,778,0,0,1553,496,353,397,385,361
51059452000,2093,1488,346,259,0,0,854,246,91,491,233,178
51059452101,3287,2204,638,445,0,0,1364,442,178,598,366,339
51059452102,1881,1194,357,330,0,0,735,331,50,435,163,167
51059452200,3595,2453,482,660,0,0,951,799,237,889,413,306
51059452301,1697,1186,196,315,0,0,475,346,69,526,161,120
51059452302,1539,1087,121,331,0,0,420,490,47,306,145,131
51059452400,4261,2890,788,583,0,0,1836,669,130,970,291,365
51059452501,2647,1690,480,477,0,0,1111,383,59,505,313,276
51059452502,1965,1173,195,597,0,0,459,298,425,157,388,238
51059452600,3594,2247,494,853,0,0,1354,549,594,309,416,372
51059452700,2756,2030,266,460,0,0,940,473,444,240,357,302
51059452801,3069,1870,331,868,0,0,1177,362,325,208,680,317
51059452802,1850,1198,194,458,0,0,542,176,148,99,668,217
51059460100,3351,2215,837,299,0,0,1709,112,21,726,429,354
51059460200,3168,2002,880,286,0,0,2104,139,3,289,210,423
51059460300,2233,1563,514,156,0,0,1503,84,4,249,145,248
51059460400,3775,2490,693,592,0,0,1988,199,43,676,454,415
51059460501,1979,1341,420,218,0,0,847,89,3,443,338,259
51059460503,2146,1481,321,344,0,0,878,148,41,497,339,243
51059460504,2631,1836,425,370,0,0,1179,149,45,544,405,309
51059460600,2885,2082,556,247,0,0,1757,189,5,418,166,350
51059460701,1970,1286,406,278,0,0,1075,193,22,263,186,231
51059460702,3335,2259,717,359,0,0,2115,171,20,439,241,349
51059460800,2376,1648,493,235,0,0,1484,128,9,283,208,264
51059460900,1889,1285,425,179,0,0,1208,83,4,218,173,203
51059461000,1886,1305,376,205,0,0,1209,114,56,193,124,190
51059461100,5087,3380,1214,493,0,0,3238,294,23,586,370,576
51059461201,3688,2305,1075,308,0,0,2392,149,12,444,271,420
51059461202,3531,2339,472,720,0,0,1391,289,111,951,439,350
51059461500,4392,3041,775,576,0,0,2370,252,47,853,398,472
51059461603,2844,1956,365,523,0,0,1361,253,75,599,258,298
51059461604,1742,1214,301,227,0,0,799,154,20,420,184,165
51059461605,1972,1242,211,519,0,0,1027,140,49,333,206,217
51059461606,1301,836,135,330,0,0,630,145,34,236,129,127
51059461700,3751,2443,575,733,0,0,1621,449,68,839,414,360
51059461801,827,564,95,168,0,0,374,114,22,117,119,81
51059461802,3256,2108,538,610,0,0,1720,286,67,492,333,358
51059461901,1997,1352,235,410,0,0,767,221,65,447,284,213
51059461902,486,427,28,31,0,0,126,145,27,45,91,52
51059470100,2168,1354,657,157,0,0,1336,84,6,303,155,284
51059470300,2610,1750,669,191,0,0,1804,122,2,194,180,308
51059470400,3756,2452,982,322,0,0,2402,168,20,353,321,492
51059470500,4062,2658,983,421,0,0,2334,206,15,680,416,411
51059470600,2204,1428,567,209,0,0,1219,113,9,398,228,237
51059470700,4031,2802,883,346,0,0,2323,219,30,677,340,442
51059470800,2135,1529,416,190,0,0,1218,111,15,385,172,234
51059470900,5281,3686,1146,449,0,0,3461,248,11,648,302,611
51059471000,1434,1026,284,124,0,0,887,62,15,221,63,186
51059471100,4349,2803,921,625,0,0,2178,585,42,662,432,450
51059471201,1493,914,241,338,0,0,673,159,46,178,276,161
51059471203,1219,763,221,235,0,0,576,104,24,206,155,154
51059471204,1468,844,223,401,0,0,695,143,35,241,155,199
51059471301,1467,953,169,345,0,0,675,216,50,196,158,172
51059471303,2297,1479,322,496,0,0,1067,206,39,302,407,276
51059471304,1478,1049,299,130,0,0,957,103,18,145,71,184
51059471401,2308,1618,363,327,0,0,1321,325,21,283,127,231
51059471402,1965,1338,311,316,0,0,851,325,84,347,149,209
51059480100,3566,2061,1210,295,0,0,2431,106,11,291,357,370
51059480201,3551,2355,942,254,0,0,1939,103,17,736,354,402
51059480203,1620,1000,259,361,0,0,557,106,22,225,497,213
51059480204,1981,1104,226,651,0,0,924,133,56,321,310,237
51059480205,1560,847,171,542,0,0,730,132,28,236,239,195
51059480301,2498,1564,676,258,0,0,1303,79,16,487,365,248
51059480302,3288,2175,851,262,0,0,1665,114,12,696,458,343
51059480401,3460,2136,958,366,0,0,1849,131,12,626,442,400
51059480402,4749,2917,1412,420,0,0,2543,209,31,767,645,554
51059480501,2813,1798,729,286,0,0,1614,141,32,367,333,326
51059480502,4377,2753,1159,465,0,0,2782,324,41,380,373,477
51059480503,2520,1636,621,263,0,0,1633,185,35,242,181,244
51059480504,1434,960,280,194,0,0,1036,61,17,73,86,161
51059480505,2213,1413,362,438,0,0,1545,129,38,97,127,277
51059480801,2969,1946,577,446,0,0,1636,447,90,224,287,285
51059480802,2226,1412,466,348,0,0,1333,237,52,182,207,215
51059480901,3214,2136,643,435,0,0,1438,595,95,434,354,298
51059480902,1964,1219,382,363,0,0,1018,288,98,167,219,174
51059480903,1694,1063,264,367,0,0,747,324,51,209,208,155
51059481000,2389,1543,279,567,0,0,896,489,144,281,366,213
51059481101,1095,631,125,339,0,0,609,101,42,146,72,125
51059481102,1439,888,180,371,0,0,664,124,78,301,124,148
51059481103,1433,901,143,389,0,0,444,115,167,361,176,170
51059481104,1076,661,146,269,0,0,471,87,64,237,87,130
51059481105,4307,3051,897,359,0,0,2094,217,40,1195,297,464
51059481106,4025,2690,1023,312,0,0,2530,203,31,604,207,450
51059481201,981,663,224,94,0,0,553,44,32,175,83,94
51059481202,3350,2317,422,611,0,0,1467,613,283,236,383,368
51059481400,4827,3448,841,538,0,0,3326,264,69,367,274,527
51059481500,1860,1280,455,125,0,0,1300,70,24,114,114,238
51059481600,2831,1749,858,224,0,0,1951,131,11,241,170,327
51059481701,4828,3034,1401,393,0,0,3178,172,14,596,293,575
51059481702,2828,1801,522,505,0,0,1428,274,53,524,245,304
51059481900,3920,2486,854,580,0,0,2219,243,116,381,520,441
51059482001,3848,2698,760,390,0,0,2481,166,41,422,305,433
51059482002,2803,1827,483,493,0,0,2013,139,45,131,138,337
51059482100,2587,1807,307,473,0,0,1673,191,77,143,170,333
51059482201,1312,884,142,286,0,0,690,143,78,49,187,165
51059482203,3508,1882,667,959,0,0,2259,208,63,237,289,452
51059482204,1072,644,181,247,0,0,650,70,15,86,115,136
51059482205,1387,828,166,393,0,0,846,135,53,84,98,171
51059482206,851,624,113,114,0,0,457,64,13,122,90,105
51059482301,4137,2841,616,680,0,0,2803,235,83,251,291,474
51059482302,2195,1363,191,641,0,0,1147,339,183,133,185,208
51059482303,2686,1932,409,345,0,0,1894,170,23,150,142,307
51059482400,1816,1279,402,135,0,0,1228,75,6,199,140,168
51059482502,2117,1400,546,171,0,0,1314,133,21,298,138,213
51059482503,3479,2373,822,284,0,0,1772,164,42,842,300,359
51059482504,4113,2685,1167,261,0,0,2430,193,21,866,238,365
51059482505,1526,968,300,258,0,0,698,84,16,367,169,192
51059482506,2272,1253,232,787,0,0,965,234,353,258,184,278
51059482507,1619,927,198,494,0,0,685,145,131,266,199,193
51059482601,4875,3192,1118,565,0,0,2283,348,76,1211,485,472
51059482603,2293,1511,531,251,0,0,1155,146,25,593,165,209
51059482604,3007,2053,675,279,0,0,1083,109,45,1165,336,269
51059490101,3637,2201,926,510,0,0,2152,289,90,538,270,298
51059490104,1696,896,534,266,0,0,1004,287,20,147,74,164
51059490105,2318,1378,596,344,0,0,1309,214,43,339,164,249
51059490501,1960,1225,325,410,0,0,860,212,55,461,203,169
51059490502,4886,3079,1328,479,0,0,2551,279,50,1101,435,470
51059491000,1775,1011,615,149,0,0,1086,55,18,271,152,193
51059491101,2913,1652,1043,218,0,0,1903,136,22,393,150,309
51059491102,2585,1457,865,263,0,0,1674,227,25,263,158,238
51059491103,3829,2469,686,674,0,0,1684,695,131,652,370,297
51059491201,4322,2694,712,916,0,0,1993,611,175,737,416,390
51059491202,717,410,99,208,0,0,378,99,30,72,68,70
51059491301,4258,2708,913,637,0,0,1874,474,177,969,420,344
51059491302,2170,1371,395,404,0,0,1073,216,67,495,157,162
51059491303,2101,1418,258,425,0,0,798,318,109,512,205,159
51059491401,2905,1862,485,558,0,0,1281,364,62,657,290,251
51059491402,2715,1826,401,488,0,0,1047,345,77,687,319,240
51059491403,2748,1653,860,235,0,0,1826,156,16,332,152,266
51059491404,2613,1671,556,386,0,0,1203,270,62,567,272,239
51059491405,2132,1207,779,146,0,0,1433,111,8,265,102,213
51059491501,4231,3058,546,627,0,0,1116,239,88,2046,432,310
51059491502,5317,3507,1473,337,0,0,2701,251,71,1465,320,509
51059491601,2586,1772,478,336,0,0,935,309,73,717,339,213
51059491602,3375,2128,826,421,0,0,1414,518,47,790,285,321
51059491701,2583,1579,401,603,0,0,1236,201,57,479,316,294
51059491703,2567,1486,372,709,0,0,1442,246,133,262,237,247
51059491704,3043,1988,420,635,0,0,1377,266,120,715,273,292
51059491705,2385,1699,455,231,0,0,686,80,52,1014,336,217
51059491706,1520,901,178,441,0,0,802,171,102,148,147,150
51059491707,2607,1618,416,573,0,0,1163,218,87,545,304,290
51059491801,1343,849,199,295,0,0,632,137,35,260,123,156
51059491802,1993,1231,456,306,0,0,1118,152,36,334,160,193
51059491803,4184,2498,1036,650,0,0,2432,368,57,613,298,416
51059492000,5343,3066,1879,398,0,0,3639,241,52,504,311,596
51059492100,5357,2864,2022,471,0,0,3782,204,46,468,308,549
51059492201,2458,1306,903,249,0,0,1528,135,36,313,213,233
51059492202,5182,3190,1593,399,0,0,3328,303,81,644,323,503
51059492203,3158,1745,1122,291,0,0,2090,166,51,287,232,332
51059492300,2266,1429,538,299,0,0,1232,339,72,218,198,207
51059492400,3145,2009,556,580,0,0,1569,451,160,345,369,251
51059492500,3333,1782,1232,319,0,0,2393,128,6,270,194,342
51059980100,0,0,0,0,0,0,0,0,0,0,0,0
51059980200,0,0,0,0,0,0,0,0,0,0,0,0
51059980300,0,0,0,0,0,0,0,0,0,0,0,0
51095080102,1968,1072,367,529,0,0,894,126,816,18,31,83
51095080103,2316,1125,796,395,0,0,1707,97,239,49,27,197
51095080104,2282,904,1204,174,0,0,1874,46,17,70,33,242
51095080202,4690,2463,1507,720,0,0,3692,183,205,78,91,441
51095080203,2922,1495,1112,315,0,0,2372,87,69,52,46,296
51095080205,2687,1425,667,595,0,0,1846,118,379,46,59,239
51095080207,3496,1597,1506,393,0,0,2817,103,150,50,48,328
51095080208,3297,1590,1372,335,0,0,2720,117,43,45,56,316
51095080209,2486,1223,945,318,0,0,1950,114,57,68,64,233
51095080304,4848,2200,2214,434,0,0,4036,133,57,117,77,428
51095080305,3805,1974,1041,790,0,0,2490,218,624,106,89,278
51095080306,3111,1485,1010,616,0,0,1923,131,761,48,39,209
51095080307,3444,1657,1295,492,0,0,2823,130,50,65,58,318
51095080308,3353,1594,1209,550,0,0,2780,156,62,51,39,265
51095080402,7475,3540,2763,1172,0,0,5635,294,657,87,131,671
51095080403,2821,1166,1064,591,0,0,2183,122,219,41,33,223
51095080404,3516,1502,1572,442,0,0,2806,124,184,47,53,302
51025930100,2632,1376,713,543,0,0,1187,35,1274,8,20,108
51025930201,1428,946,253,229,0,0,461,19,888,7,4,49
51025930202,3,2,1,0,0,0,2,0,1,0,0,0
51025930203,2653,1670,402,581,0,0,895,48,1594,14,16,86
51025930301,1307,707,426,174,0,0,734,13,486,7,17,50
51025930302,2465,1409,716,340,0,0,1287,40,1020,6,7,105
51071930100,1612,629,665,318,0,0,1450,18,6,11,7,120
51071930200,2633,926,1079,628,0,0,2370,37,27,15,3,181
51071930300,3660,1281,1478,901,0,0,3390,41,10,29,13,177
51071930400,3700,1160,1654,886,0,0,3427,44,14,16,12,187
51175200100,3154,1146,1758,250,0,0,2185,38,756,20,15,140
51175200200,2078,1022,811,245,0,0,1023,25,926,16,9,79
51175200300,2,2,0,0,0,0,2,0,0,0,0,0
51175200401,2658,1306,1175,177,0,0,1596,31,913,16,11,91
51175200402,1989,811,1004,174,0,0,1340,22,523,16,18,70
51175200500,2529,1206,1045,278,0,0,1333,22,1076,11,8,79
51683910100,2603,1460,791,352,0,0,1627,498,91,97,88,202
51683910201,2919,1673,747,499,0,0,1784,626,75,95,120,219
51683910202,3654,2273,672,709,0,0,1706,1073,220,164,215,276
51683910301,2394,1394,542,458,0,0,1365,455,129,120,104,221
51683910302,3319,2061,710,548,0,0,1915,637,214,182,123,248
51683910401,2806,1916,336,554,0,0,1283,823,325,84,130,161
51683910402,4015,2206,1234,575,0,0,2635,538,155,180,184,323
51099040100,3449,1484,1153,812,0,0,2349,129,619,64,31,257
51099040200,3293,1177,1448,668,0,0,2566,117,295,29,36,250
51099040301,3192,1155,1248,789,0,0,2449,126,279,43,39,256
51099040302,2053,761,870,422,0,0,1657,77,127,21,28,143
51099040400,3438,1283,1293,862,0,0,2443,113,530,53,53,246
51099040500,2286,793,1035,458,0,0,1784,55,244,16,22,165
51510200102,1817,1216,176,425,0,0,782,347,269,64,168,187
